,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
5051,5051,5777,5777,6049,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.","I'm not sure if this is already addressed, but I'm wondering: in your custom provider, when you resolve a vscode-userdata:// URI, do you translate it to a Windows file path before or after passing it to the platform's file system? If you're using uri.fsPath after converting to file:, there's a known issue where UNC paths lose their \\ prefix — have you seen this break file access on network drives? Maybe the fix is to handle UNC at the FileService layer instead, before URI serialization.",Known,Known Unknown,short,0.1647058823529411,0.2258064516129032,0.1904761904761905,"('github_native', 'Exploratory', 'Expand')",93,93,93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.",Known Unknown,1
818,818,925,925,956,pytorch_pytorch,Issue,21819.0,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",I've observed that PyTorch 2.x behaves differently on GPUs without PCIe Atomic support. I wonder if the hostcall requirement originates from the new CUDA graph optimizations or the distributed autograd backend. Can we detect the absence of PCIe Atomic at runtime and fall back to non-atomic memory semantics?,Known,Known Unknown,short,0.1458333333333333,0.2121212121212121,0.1728395061728395,"('Technical', 'Exploratory', 'Neutral')",14,14,14,14,14,14,14,pytorch_pytorch,Issue,21819.0,Known,short,,,,,,,,2,2,1,2,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",Known Unknown,1
947,947,1054,1054,1102,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","The MPS backend is clearly being utilized during BERT inference — GPU power spikes, Activity Monitor shows heavy load — yet performance is worse than CPU. I expected near-CUDA-level gains given the hardware, but instead I’m seeing a 2x slowdown. Is this a known limitation of the current MPS stack with transformer models? Or is there a hidden bottleneck in how PyTorch handles sequence padding, embedding lookups, or multi-head attention on Metal? I'm not sure what aspects of the model architecture are causing this underutilization.",Known,Known Unknown,long,0.1764705882352941,0.0566037735849056,0.0857142857142857,"('Technical', 'Hedging', 'Expand')",16,16,16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,2,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",Known Unknown,1
76,76,76,76,77,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","After debugging a training instability, I isolated that nn.Linear behaves differently on sliced vs. cloned half-precision tensors. The discrepancy arises only on GPU with float16/bfloat16, and only when the tensor is non-contiguous. The fact that .clone() eliminates the error suggests it's a memory layout artifact, but the magnitude is beyond typical floating-point noise. Does PyTorch guarantee numerically consistent results for strided views in low-precision linear layers, or is this a known limitation?",Known,Known Unknown,long,0.2083333333333333,0.0903614457831325,0.1260504201680672,"('Technical', 'Neutral', 'List')",0,0,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",Known Unknown,1
4118,4118,4807,4807,5022,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.","It appears the PR removes IterNextFunc* to simplify the interface, but I’m uncertain if this deviates from Cython’s design principles. Since C relies on the pointer, I wonder whether Cython's runtime or generated code depends on its presence for proper type handling or memory management.",Known,Known Unknown,short,0.1333333333333333,0.1463414634146341,0.1395348837209302,"('Professional/Formal', 'Confidence', 'List')",77,77,77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,2,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",Known Unknown,1
1280,1280,1392,1392,1447,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,"When I try to export an LSTM with fake tensors on CUDA, the resulting graph produces wrong results. I'm unsure whether this is a flaw in how torch.export handles fused GPU kernels or if I need to manually register custom symbolic functions for LSTM ops.",Known,Known Unknown,short,0.1555555555555555,0.2,0.175,"('Technical', 'Confidence', 'Concise')",21,21,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,Known Unknown,1
961,961,1068,1068,1116,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.","If we reimplement this computation directly in Swift using MPS kernels and measure the runtime, would that reveal whether the bottleneck is intrinsic to PyTorch’s MPS bridge or if it’s just how MPS handles the operation natively?",Known,Known Unknown,short,0.2432432432432432,0.2571428571428571,0.25,"('Technical', 'Confidence', 'Concise')",17,17,17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,2,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.",Known Unknown,1
3032,3032,3348,3348,3512,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","I’ve double-checked my environment variables and dependencies, but the messages persist. I’m not confident I’ve fully installed everything as intended—any insight on what might be triggering this?",Known,Known Unknown,short,0.1111111111111111,0.1764705882352941,0.1363636363636363,"('Technical', 'Confidence', 'Neutral')",54,54,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Known Unknown,1
2060,2060,2375,2375,2489,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","My program runs perfectly on CPU, but GPU execution is a lottery. One run: works. Next: Div0 in a math op I didn’t even write. I’ve ruled out data issues, precision mismatches, and memory leaks. The error always traces back to deep CUDA libraries, and I can’t even see the offending op in my graph. Is this a bug in TF’s kernel launch configuration for strided tensors? Or is the Quadro RTX 6000’s compute capability (7.5) triggering an edge case in cuDNN? I don’t know if this is a TF bug, a CUDA bug, or just bad luck with the driver stack.",Known,Known Unknown,long,0.2352941176470588,0.16,0.1904761904761905,"('github_native', 'Exploratory', 'Neutral')",37,37,37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,2,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).",Known Unknown,1
3581,3581,4027,4027,4208,numpy_numpy,issue,18004.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?","The automatic creation of object arrays from homogeneous numeric data feels like a silent footgun. Is this behavior documented as intentional? If so, why? And if not, why hasn’t it been deprecated yet? We warn about ragged structures — shouldn’t we also warn when dtype inference leads to unintended object arrays that break performance expectations?",Known,Known Unknown,long,0.1454545454545454,0.0776699029126213,0.1012658227848101,"('Professional/Formal', 'Exploratory', 'Concise')",64,64,64,64,64,64,64,numpy_numpy,issue,18004.0,Known,long,,,,,,,,2,2,1,2,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?",Known Unknown,1
1285,1285,1397,1397,1452,pytorch_pytorch,issue,155309.0,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.",Disabling cuDNN resolves the export failure — this suggests that the issue stems from how certain fused kernels in cuDNN (version 90100) interact with tracing when fake tensors are involved. I’m uncertain whether this is an expected behavior or a regression. The fact that it affects both LSTM and RNN layers implies a systemic issue with cuDNN’s tracing interface. Can someone clarify if these ops should be marked as non-traceable? Or is this something that needs a fix in the backend?,Known,Known Unknown,long,0.2222222222222222,0.1216216216216216,0.1572052401746725,"('github_native', 'Hedging', 'Expand')",22,22,22,22,22,22,22,pytorch_pytorch,issue,155309.0,Known,long,,,,,,,,2,2,1,2,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.",Known Unknown,1
3179,3179,3567,3567,3741,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","The code has had this behavior since 2006 — commit 67940c3 — so it’s likely there for compatibility. But I’m not certain if anyone still depends on it, or if modern users would even notice if we fixed it.",Known,Known Unknown,short,0.1282051282051282,0.2,0.15625,"('Casual/Conversational', 'Exploratory', 'Neutral')",58,58,58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,2,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.",Known Unknown,1
3187,3187,3575,3575,3749,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","The origin of this behavior traces to 2006 — it’s probably intentional and locked in for compatibility, but I don’t know if the project has a policy on breaking such legacy behavior.",Known,Known Unknown,short,0.09375,0.12,0.1052631578947368,"('Professional/Formal', 'Exploratory', 'Concise')",58,58,58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,2,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.",Known Unknown,1
5303,5303,6084,6084,6396,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","In VS Code, when I toggle between English and Chinese input methods, the text sometimes gets underlined but no Chinese input candidate box appears — I can't type any Chinese characters. I suspect this might be an Electron issue stemming from an outdated Chromium version that already fixed this bug. Has anyone else seen this and know if it’s resolved in newer Electron releases?",Known,Known Unknown,long,0.265625,0.2048192771084337,0.2312925170068027,"('Casual/Conversational', 'Exploratory', 'Neutral')",98,98,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,2,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).",Known Unknown,1
5441,5441,6222,6222,6550,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","VS Code seems to mishandle dead key input (like ' or `) when editing Markdown on macOS — pressing ' then space yields a literal ' instead of a standalone apostrophe, and sometimes it corrupts the cursor position. This only happens inside code blocks or inline literals, and turning off `experimentalEditContextEnabled` fixes it. But I’m unclear whether this is an interaction with the language server, syntax highlighting, or the underlying text editor’s key binding system — is this documented behavior?",Known,Known Unknown,long,0.15,0.0833333333333333,0.1071428571428571,"('Technical', 'Hedging', 'List')",100,100,100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,2,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",Known Unknown,1
1261,1261,1373,1373,1426,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,"When I try to export a model with a GPU-backed LSTM using torch.export, the resulting graph behaves incorrectly during inference. I wonder if the issue stems from fake tensors not properly simulating the internal fused operations that CUDNN uses for LSTMs—has anyone else run into this? Is this just an undocumented edge case?",Known,Known Unknown,short,0.1320754716981132,0.2,0.1590909090909091,"('Casual/Conversational', 'Confidence', 'Expand')",21,21,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,Known Unknown,1
2649,2649,2965,2965,3103,tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","After training for hours with PyTorch-XLA on TPU, my job dies with 'RPC failed with status = Unavailable: Socket closed'. The stack trace points to XrtComputationClient::HandleReleaser — could this mean handles aren’t being released properly before TPU pre-emption? I’m using the exact same setup as the Google Cloud RoBERTa tutorial, just with a different dataset. Since logs auto-delete overnight, how do I confirm if this is TPU pre-emption versus a PyTorch-XLA bug?",Known,Known Unknown,long,0.2361111111111111,0.1240875912408759,0.1626794258373205,"('github_native', 'Exploratory', 'List')",48,48,48,48,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1,2,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.",Known Unknown,1
3052,3052,3368,3368,3532,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",I’m still seeing these warnings after following the installation guide—could there be a missing dependency or misconfigured environment variable?,Known,Known Unknown,short,0.1052631578947368,0.1176470588235294,0.1111111111111111,"('Technical', 'Neutral', 'Concise')",54,54,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Known Unknown,1
