,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
3047,4140,2290,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","Starting in version 2.14, TensorFlow bundles a CUDA installer that adds cuDNN, cuFFT, and cuBLAS; acquire it via `pip install tensorflow[and-cuda]`.",Knowledge,Knowledge,short,0.1904761904761904,0.16,0.1739130434782608,"('Professional/Formal', 'Confidence', 'Concise')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3357,4561,2722,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","Because the code path was introduced in commit 67940c3 back in 2006, I’m speculating whether the legacy status of that change obliges us to retain it unchanged for compatibility reasons, or whether there might be a feasible approach to adjust it while still honoring older versions.",Known,Known Unknown,short,0.1521739130434782,0.28,0.1971830985915493,"('Neutral', 'Exploratory', 'Expand')",58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2324,3286,1416,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","Yeah, Dynamo's tracing part isn’t fully cached yet, but we’ve got it on our roadmap.",Knowledge,Knowledge,short,0.3333333333333333,0.3333333333333333,0.3333333333333333,"('Casual/Conversational', 'Exploratory', 'Expand')",30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1360,1982,70,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,It seems that the issue likely originates from the functionalization implementation of the flex_attention HOP.,Knowledge,Knowledge,short,0.4,0.5454545454545454,0.4615384615384615,"('Casual/Conversational', 'Hedging', 'Concise')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
961,1433,1569,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.",Attempting f2py compilation of a fixed‑form Fortran module with the latest code base.,Neutral,Neutral,short,0.3076923076923077,0.125,0.1777777777777777,"('code_environment', 'github_native', 'Neutral')",75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
907,1356,1487,numpy_numpy,issue,28813.0,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.",Linking to related concurrency discussion in #5678 regarding shared `StringDType` instances.,Neutral,Neutral,short,0.0909090909090909,0.0384615384615384,0.054054054054054,"('social_acknowledgment', 'github_native', 'Neutral')",71,71,71,71,71,numpy_numpy,issue,28813.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
2152,2993,1108,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,The root cause of the failure can be traced to the specific line of code that utilizes a construct unsupported by PT2; replacing it with a PT2‑compatible alternative resolves the problem.,Knowledge,Knowledge,short,0.064516129032258,0.1818181818181818,0.0952380952380952,"('Professional/Formal', 'Hedging', 'Expand')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2101,2900,1012,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,I'm wondering if the weird error comes from torch.export's interaction with the GPU‑backed LSTM internals—could it be missing something when it captures fused kernels or cuDNN ops with fake tensors?,Known,Known Unknown,short,0.2666666666666666,0.2285714285714285,0.2461538461538461,"('Casual/Conversational', 'Exploratory', 'Neutral')",21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
747,1104,1202,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",Link to the original implementation: `67940c3` (2006).,Neutral,Neutral,short,0.0,0.0,0.0,"('test_ci_status', 'github_native', 'Neutral')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1382,2005,100,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",The current behavior of `ctx.unwrap_tensors()` under a PythonFunctionalizeAPI context seems to drop custom Tensor subclass information. I'm uncertain whether the correct remediation is to enhance the unwrapping routine itself or to implement a targeted workaround inside the flex_attention module.,Known,Known Unknown,short,0.1282051282051282,0.1470588235294117,0.136986301369863,"('Technical', 'Confidence', 'Expand')",2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
3936,5471,3675,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","The unit test may require an explicit tensor.clone() prior to mutation; I'm uncertain whether this is the correct remediation, but the current invocation is certainly insufficient.",Known,Known Unknown,short,0.1538461538461538,0.2222222222222222,0.1818181818181818,"('Technical', 'Hedging', 'Concise')",79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1607,2264,363,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","When the code reaches the point where the device ID is already determined, it proactively creates the NCCL communicator at that moment rather than lazily initializing it at the first collective operation, which is the default PyTorch strategy. This early creation incurs an ""ahead‑of‑time"" overhead, but the impact is mitigated by invoking NCCL’s non‑blocking (asynchronous) initialization interface, allowing other work to proceed concurrently while the communicator is being set up.",Knowledge,Knowledge,short,0.1142857142857142,0.1951219512195122,0.1441441441441441,"('Technical', 'Exploratory', 'Expand')",7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1389,2012,107,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","Could it be that ctx.unwrap_tensors() lacks the logic to recognize tensor subclasses? If so, would it be better to extend ctx.unwrap_tensors() to handle them, or should we manage this case ad‑hoc inside the flex_attention implementation?",Known,Known Unknown,short,0.2285714285714285,0.2352941176470588,0.2318840579710144,"('Professional/Formal', 'Exploratory', 'Concise')",2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
114,187,208,pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Tagging @onnxruntime-team for input on handling dynamic sequence lengths in ONNX models.,Neutral,Neutral,short,0.25,0.0384615384615384,0.0666666666666666,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
1590,2247,346,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","Because we have the device identifier at hand, we instantiate the NCCL communicator right away instead of deferring it until the first collective (the usual PyTorch approach), and we offset the upfront overhead by employing NCCL's non‑blocking mode.",Knowledge,Knowledge,short,0.3157894736842105,0.2926829268292683,0.3037974683544304,"('Neutral', 'Neutral', 'Neutral')",7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4127,5719,3931,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","I am not certain whether, starting with version 1.86‑insider, the hover functionality intermittently stops responding; the EH logs show no subsequent requests, yet hover continues to work in an adjacent editor, which leads me to suspect a problem with the hover editor contribution.",Known,Known Unknown,short,0.3953488372093023,0.3863636363636363,0.3908045977011494,"('Professional/Formal', 'Hedging', 'Neutral')",84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2382,3344,1477,pytorch_pytorch,issue,132332.0,Under certain circumstances nn.Linear will have memory leaks on MPS. The exact failure mode and condition that leads to leakage is unclear at this moment. Need to investigate if the memory leak is in PyTorch or MPS,"Empirical testing shows that nn.Linear can trigger persistent GPU memory allocation on Metal Performance Shaders (MPS) under a subset of input configurations; the precise leak vector remains unidentified, so we must pinpoint whether the culprit lies in PyTorch's autograd buffers or the MPS driver stack.",Known,Known Unknown,short,0.1777777777777777,0.2162162162162162,0.1951219512195122,"('Technical', 'Confidence', 'Neutral')",31,31,31,31,31,pytorch_pytorch,issue,132332.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1688,2390,493,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",We think dynamic_shapes should be set explicitly; dynamic_axes is just a compatible alternative.,Knowledge,Knowledge,short,0.2307692307692307,0.1764705882352941,0.2,"('Neutral', 'Hedging', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
311,464,508,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,The current implementation for aliasing detection could be reviewed for potential improvements; see discussion in #1123. @alias-team 👀,Neutral,Neutral,short,0.0555555555555555,0.0909090909090909,0.0689655172413793,"('documentation_action', 'github_native', 'Expand')",24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,Neutral,1
2585,3608,1748,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","My C‑API‑driven TensorFlow program builds a graph and runs a session without any issues on the CPU, yet as soon as I ask it to use the GPU it sporadically throws a Div0 exception. Strangely, the same executable, run twice back‑to‑back on the same node, can either succeed or fail, with no obvious pattern. The error dump contains a long chain of calls inside TensorFlow and CUDA libraries – about fifteen frames that are completely outside my own source files, though I am still able to follow them in a debugger. I have experimented on multiple partitions of our high‑performance cluster, each equipped with a Quadro RTX 6000 (driver 565.57.01) and showing CUDA 12.7 in `nvidia‑smi`, while the TensorFlow build is linked against CUDA 12.3. Could the inconsistency be due to a driver/library version mismatch, a hidden synchronization bug in the GPU kernels, or perhaps a subtle memory‑alignment issue that only surfaces under half‑precision operations? I have tweaked numerous TensorFlow and CUDA settings, but nothing has revealed a clear cause, leaving me uncertain whether the fault resides in the TensorFlow binary, the CUDA runtime, or some deeper layer.",Known,Known Unknown,long,0.202127659574468,0.2533333333333333,0.2248520710059171,"('Neutral', 'Exploratory', 'Expand')",37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,Known Unknown,2
4264,5882,4097,microsoft_vscode,pull,191501.0,It seems like something is not flushing or decompressing completely.,Could the observed issue be caused by an incomplete flush or decompression step?,Known,Known Unknown,short,0.0769230769230769,0.1,0.0869565217391304,"('Professional/Formal', 'Hedging', 'Concise')",88,88,88,88,88,microsoft_vscode,pull,191501.0,Known,short,"The is some vaguness here, so maybe it's Unknown/Unknown unknown.",,,Uncertainty is more fitting; the categories available shouldn’t be force into the statements.,,,at this point very imprecise and difficult to put it under nonknowledge categories – communication before and after would be good to know for decision on categories,2,2,1,Known Unknown,2
70,98,110,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.","When executed without the --bad flag, the same script completes without hanging on both PyTorch 2.6.0 and 2.7.0.",Neutral,Neutral,long,0.2777777777777778,0.0328947368421052,0.0588235294117647,"('social_acknowledgment', 'Professional/Formal', 'List')",5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,Neutral,1
2711,3752,1893,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,The issue observed with CUDA 9.0 and cuDNN 7.0.5.15‑1 on Ubuntu 16.04 under TensorFlow 1.12 is remedied by updating cuDNN to version 7.4.2.24.,Knowledge,Knowledge,short,0.3478260869565217,0.3478260869565217,0.3478260869565217,"('Casual/Conversational', 'Confidence', 'Concise')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1319,1935,18,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","Is the failure of torch.allclose after slicing half‑precision tensors a symptom of an inherent precision loss, or does it point to an implementation flaw that could be mitigated by cloning the slice?",Known,Known Unknown,long,0.15625,0.0301204819277108,0.0505050505050505,"('Professional/Formal', 'Exploratory', 'Concise')",0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
2740,3782,1923,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)","My convolutional neural network finally executed when I used the TensorFlow nightly GPU preview (2.0) inside an IPython notebook. The missing piece was enabling TensorFlow's dynamic GPU memory allocation. I added these commands before constructing the model:
```python
from tensorflow.compat.v1 import ConfigProto, InteractiveSession

cfg = ConfigProto()
cfg.gpu_options.allow_growth = True
session = InteractiveSession(config=cfg)
```
After setting `allow_growth` to `True`, the notebook ran the CNN without encountering the usual GPU memory allocation errors.",Knowledge,Knowledge,long,0.1830985915492957,0.3023255813953488,0.2280701754385965,"('Neutral', 'Neutral', 'Expand')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
954,1425,1560,numpy_numpy,issue,26878.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).",Linking to related topics on custom unpicklers and version‑agnostic data loading.,Neutral,Neutral,short,0.1818181818181818,0.0425531914893617,0.0689655172413793,"('timeline_status', 'Casual/Conversational', 'Expand')",74,74,74,74,74,numpy_numpy,issue,26878.0,Irrelevant,short,"Not sure, if Knowable known
unknowns is applicable",Irrelevant,Known Unknown,"Like in a previous case, this is one the cases where another classification is useful. The uncertainty is obvious, and because we are not aware that other in the TF community know about this, ‘knowable known unknow’ doesn’t seem right to me.","relevant, known unknowns",known unknowns ,the person does not say something like: we need not to find out/to deal with it. Finding an answer is relevant; it could turn out that it is irrelevant: I am not sure if it is worth…“,2,3,1,Neutral,1
4105,5683,3895,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"This failure stems from an upstream module, so there’s no actionable fix within VS Code itself.",Knowledge,Knowledge,short,0.3125,0.217391304347826,0.2564102564102564,"('Technical', 'Exploratory', 'Concise')",83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2104,2903,1015,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,I'm trying to figure out whether the error is due to torch.export not dealing properly with the GPU‑based LSTM implementation—perhaps the fused kernels or cuDNN ops get mishandled when we capture the graph with fake tensors?,Known,Known Unknown,short,0.3055555555555556,0.3142857142857143,0.3098591549295775,"('Casual/Conversational', 'Exploratory', 'Neutral')",21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
3983,5532,3742,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",Not certain whether this stems from a PyPy test failure—maybe we should extract it to merge independently.,Known Unknown,Known Unknown,short,0.3529411764705882,0.0705882352941176,0.1176470588235294,"('Neutral', 'Hedging', 'Concise')",80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,Known Unknown,2
1403,2031,126,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","Hey, does ctx.unwrap_tensors() actually know how to deal with tensor subclasses, or do we need to patch it in flex_attention's implementation?",Known,Known Unknown,short,0.238095238095238,0.1470588235294117,0.1818181818181818,"('Casual/Conversational', 'Hedging', 'Expand')",2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
539,771,848,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"The same configuration (CUDA 9.0, cuDNN 7.0.5.15‑1, TensorFlow 1.12) appears in other reports.",Neutral,Neutral,short,0.1538461538461538,0.0869565217391304,0.1111111111111111,"('social_acknowledgment', 'Casual/Conversational', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
2861,3918,2060,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","My Jupyter notebook runs a simple LSTM model on the GPU, but after an unpredictable number of training epochs (ranging from as few as 6 to over 300) it throws an InternalError: Failed to call ThenRnnBackward with the given model config. The traceback points to CudnnRNNBackprop inside a distributed function call stack. This crash has reproduced on several Windows machines with different GPU cards. I’m trying to figure out whether this is a TensorFlow‑CUDNN compatibility problem, perhaps similar to the bug mentioned in the comment about tf.function and OutOfRangeError, but I don’t have a definitive answer yet.",Unknown,Known Unknown,long,0.2474226804123711,0.2105263157894736,0.2274881516587677,"('Casual/Conversational', 'Hedging', 'Expand')",44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,Known Unknown,2
3391,4619,2780,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
","I’m unsure what the exact ramifications would be if we replace the current code path now that alternative solutions have emerged. The primary concern appears to be the convoluted mixing of pandas.DataFrame methods with NumPy broadcasting semantics, a habit that many users have gotten away with. Can we enact the change? Maybe, yet we must evaluate the impact carefully because it could cause a cascade of assertion failures across existing notebooks—annoying, though not necessarily fatal, but certainly costly if the footprint is large.",Known,Known Unknown,long,0.2409638554216867,0.1886792452830188,0.2116402116402116,"('Technical', 'Hedging', 'Neutral')",59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
2027,2806,911,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","If I bump the batch size past 2 on my 8 GB card it OOMs—could it be the model size, data loader, or something else? How should I start probing the memory consumption?",Known,Known Unknown,short,0.303030303030303,0.2702702702702703,0.2857142857142857,"('Casual/Conversational', 'Exploratory', 'Concise')",19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2262,3141,1268,pytorch_pytorch,issue,154721.0,"torch.export.export seems to produce invalid code for Tensor.split when used with meta device. I am not sure if this is something that needs to be fixed, but here is the report anyway.","Using torch.export.export with meta device, Tensor.split code fails to compile; could this indicate a bug, or might it reflect unsupported features in the export pathway?",Irrelevant,Known Unknown,short,0.2,0.15625,0.175438596491228,"('Professional/Formal', 'Exploratory', 'Neutral')",27,27,27,27,27,pytorch_pytorch,issue,154721.0,Irrelevant,short,,Irrelevant,Known Unknown,"To the extent that this segment doesn’t provide enough context, I would say that the Giuliano’s model should consider it this part irrelevant for the purpose of classification.","irrelevant (but it is not completely clear, if the reference to the report means: we will not further deal with it)",known unknowns OR unknown knowns,"from this segment it is not possible to decide, if „I am not sure if this is something to be fixed“ can be answered by someone else – in that case it is unknown knowns; if nobody else can answer the question it was known unknowns ",2,3,1,Known Unknown,2
1859,2622,727,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.","The issue with hostcall and atomics can be definitively addressed by upgrading to a motherboard that includes PCIe atomic support; this hardware change enables the underlying platform to handle the atomic primitives required by the hostcall code, eliminating the failure mode.",Knowledge,Knowledge,short,0.0975609756097561,0.2222222222222222,0.135593220338983,"('Neutral', 'Confidence', 'Expand')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
