,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
13403,13403,717,742,pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Error condition involving illegal memory access noted in the current run environment.,Unknown,Neutral,short,0.25,0.2,0.2222222222222222,"('scope_statement', 'Casual/Conversational', 'Neutral')",11.0,11.0,11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1,2.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,1
4633,4633,4633,4845,numpy_numpy,issue,26878.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).","I’ve considered using np.ndarray as an intermediate deserialization layer for backward compatibility, but I’m unsure if it introduces hidden fragility. Is a custom unpickler really less readable, or am I overestimating the complexity?",Irrelevant,Neutral,short,0.1212121212121212,0.0851063829787234,0.0999999999999999,"('Technical', 'Neutral', 'Concise')",74.0,74.0,74,74,74,74,74,numpy_numpy,issue,26878.0,Irrelevant,short,"Not sure, if Knowable known
unknowns is applicable",Irrelevant,Known Unknown,"Like in a previous case, this is one the cases where another classification is useful. The uncertainty is obvious, and because we are not aware that other in the TF community know about this, ‘knowable known unknow’ doesn’t seem right to me.","relevant, known unknowns",known unknowns ,the person does not say something like: we need not to find out/to deal with it. Finding an answer is relevant; it could turn out that it is irrelevant: I am not sure if it is worth…“,2,3,1,2.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).",1
4934,4934,4934,5163,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","I'm not sure if the test should be making a copy here — maybe it's a memory aliasing issue? But this implementation definitely feels off, and I can't tell if it's a flaw in the test or my understanding.",Known,Neutral,short,0.1282051282051282,0.2777777777777778,0.175438596491228,"('github_native', 'Exploratory', 'Neutral')",79.0,79.0,79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",1
15356,15356,2670,2799,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","Error pattern observed consistently across different hardware setups, suggesting possible environment or framework-level interaction.",Unknown,Neutral,long,0.0714285714285714,0.0087719298245614,0.015625,"('code_environment', 'Technical', 'Expand')",44.0,44.0,44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,2.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?",1
1382,1382,1382,1436,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,Why does torch.export fail on LSTMs when using fake tensors on GPU? My hunch is that it’s not properly recognizing or preserving the underlying CUDNN fused kernels—anyone know if this is intentional or a bug?,Known,Neutral,short,0.1714285714285714,0.1714285714285714,0.1714285714285714,"('Casual/Conversational', 'Exploratory', 'Concise')",21.0,21.0,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,1
16191,16191,3505,3679,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",Discussion references @eendebakpt's observation regarding ambiguity in behavioral changes given existing alternatives.,Known,Neutral,long,0.0,0.0,0.0,"('code_environment', 'Technical', 'List')",59.0,59.0,59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,2.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",1
2625,2625,2625,2747,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","I’ve verified I’m not running out of VRAM — htop, nvidia-smi, and memory monitoring all show ample free resources — yet my CNN on MNIST crashes with 'Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR'. The only workarounds are allow_growth=True or forcing CPU mode. I don’t understand how a model this small can trigger a low-level cuDNN initialization failure. Is there a hidden memory leak in early TensorFlow versions? Or could this be driver-related? I’m seeking clarity on whether this is a configuration gotcha or an actual bug.",Unknown,Neutral,long,0.1627906976744186,0.1296296296296296,0.1443298969072165,"('github_native', 'Confidence', 'Expand')",42.0,42.0,42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,2.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.",1
3278,3278,3278,3436,tensorflow_tensorflow,issue,62075.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.","When using Python 3.10 with TensorFlow 2.14, I receive multiple error messages stating that cuDNN, cuFFT, and cuBLAS factories cannot be registered because they're already present. The same environment works fine with Python 3.11 and TensorFlow 2.13. I'm uncertain whether the issue arises from conflicting installations, dynamic library linking, or whether TensorFlow 2.14 expects a different CUDA/CuDNN configuration. Should I uninstall CUDA manually and let [and-cuda] handle it?",Known,Neutral,long,0.2352941176470588,0.0909090909090909,0.1311475409836065,"('Professional/Formal', 'Confidence', 'Neutral')",53.0,53.0,53,53,53,53,53,tensorflow_tensorflow,issue,62075.0,Known,long,,,,,,,,2,2,1,2.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.",1
10238,10238,4011,4189,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","It looks like the recent change that introduced per‑profile state partitioning may have re‑introduced a regression concerning UNC paths. In particular, the code at `src/vs/platform/storage/electron-main/storageMain.ts` (line 278) builds the storage location with `join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME)`. The problem is that `fsPath` only yields a proper UNC path when the URI scheme is `file`, but we have started using the `vscode-userdata` scheme for profile storage. I’m not sure exactly when that switch happened, but it seems to be propagating to many other callers that still assume a `file` scheme, such as the `mkdir` calls in `src/vs/code/electron-main/main.ts` (lines 251‑259). We may need to audit all `.fsPath` usages and adjust those that could receive a non‑file URI, but I don’t know the full extent of the impact yet.",Known,Known Unknown,long,0.1707317073170731,0.1590909090909091,0.1647058823529411,"('Neutral', 'Neutral', 'Expand')",,,90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,,,1
6239,6239,12,12,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","The experiment shows that nn.Linear operating on sliced half‑precision tensors produces a maximum absolute difference of 0.0010 (float16) or 0.0078 (bfloat16), whereas cloning the slice or using float32 eliminates the error; I am unsure if this variance is permissible or indicative of a bug.",Known,Known Unknown,long,0.3181818181818182,0.0843373493975903,0.1333333333333333,"('Professional/Formal', 'Exploratory', 'Concise')",,,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,,,1
5900,5900,5900,6189,microsoft_vscode,,252223.0,VS Code suddenly stopped working. not listening to my messages.just showing refresh and dislike buttons,"I opened VS Code and it’s completely unresponsive. The UI is stuck showing only Refresh and Dislike buttons — no editor, no terminal, no commands. I didn’t change anything, so I have no clue what’s going on.",Unknown,Neutral,short,0.1351351351351351,0.3333333333333333,0.1923076923076923,"('Casual/Conversational', 'Hedging', 'Concise')",95.0,95.0,95,95,95,95,95,microsoft_vscode,,252223.0,Unknown,short,,,,,,,,1,1,1,2.0,VS Code suddenly stopped working. not listening to my messages.just showing refresh and dislike buttons,1
17880,17880,5194,5441,microsoft_vscode,pull,191501.0,It seems like something is not flushing or decompressing completely.,Observation regarding potential incomplete flushing or decompression behavior.,Known,Neutral,short,0.25,0.2,0.2222222222222222,"('documentation_action', 'Professional/Formal', 'Neutral')",88.0,88.0,88,88,88,88,88,microsoft_vscode,pull,191501.0,Known,short,"The is some vaguness here, so maybe it's Unknown/Unknown unknown.",,,Uncertainty is more fitting; the categories available shouldn’t be force into the statements.,,,at this point very imprecise and difficult to put it under nonknowledge categories – communication before and after would be good to know for decision on categories,2,2,1,2.0,It seems like something is not flushing or decompressing completely.,1
332,332,332,351,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.","After upgrading to PyTorch 2.7, our distributed benchmark started randomly hanging on 8-GPU nodes when we omitted `device_id` in `init_process_group`. The bug only triggers when the broadcast target tensor is created *after* device setup. The fact that it works in 2.6.0 and fails unpredictably in 2.7 suggests a race in CUDA context binding. Is there a new requirement to pass `device_id` explicitly now? Or is this an unreported NCCL backend regression?",Known,Neutral,long,0.1549295774647887,0.0723684210526315,0.0986547085201793,"('github_native', 'Confidence', 'Expand')",5.0,5.0,5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,2.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",1
8192,8192,1965,2046,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","Every time I run my LSTM training notebook on a GPU, it crashes with a CudnnRNNBackprop InternalError after an unpredictable number of epochs, and the fact that it shows up on various Windows setups tells me it’s definitely linked to the TF function bug referenced earlier.",Unknown,Known Unknown,long,0.2391304347826087,0.0964912280701754,0.1374999999999999,"('Casual/Conversational', 'Confidence', 'Neutral')",,,44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,,,1
18237,18237,5551,5823,microsoft_vscode,,191374.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",Discussion regarding the possibility of registering vscode-userdata as a scheme with file-like behavior in URI handling.,Known,Neutral,long,0.25,0.043010752688172,0.073394495412844,"('information_request', 'Professional/Formal', 'Neutral')",94.0,94.0,94,94,94,94,94,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,2.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",1
3135,3135,3135,3275,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,"Has cuDNN been bundled with the CUDA distribution recently? I assumed I still needed to download it separately, but my build is working without any explicit cuDNN setup.",unknown,Neutral,short,0.0714285714285714,0.1818181818181818,0.1025641025641025,"('Technical', 'Hedging', 'Neutral')",50.0,50.0,50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,2.0,I did not know that it now came bundled with cuDNN.,1
13691,13691,1005,1035,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","Accelerate.framework was selected as BLAS library during PyTorch build, but no ANE power usage observed.",Known,Neutral,long,0.4666666666666667,0.0264150943396226,0.05,"('comparison_contrast', 'Casual/Conversational', 'Concise')",16.0,16.0,16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,2.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",1
17362,17362,4676,4903,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",Feedback noted that the current approach may not be appropriate.,Known,Neutral,short,0.2,0.1111111111111111,0.1428571428571428,"('timeline_status', 'github_native', 'Neutral')",79.0,79.0,79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",1
4165,4165,4165,4354,numpy_numpy,issue,29217.0,I am not sure that this was ever an intentional feature of the file format.,"Did someone actually sit down and say, 'Let’s make the parser handle this weird format quirk'? Because I can’t find any trace of that decision.",Unknown,Neutral,short,0.08,0.1333333333333333,0.1,"('Casual/Conversational', 'Neutral', 'Neutral')",66.0,66.0,66,66,66,66,66,numpy_numpy,issue,29217.0,Unknown,short,,,,,,,,1,1,1,2.0,I am not sure that this was ever an intentional feature of the file format.,1
4704,4704,4704,4916,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.","I previously compiled fix-form Fortran code with f2py without issues, but now it's failing silently—no clear error messages, just unexpected behavior. I'm not sure whether this is due to a recent update in f2py, a change in my environment, or if I've inadvertently introduced a syntax issue I'm unaware of.",Unknown,Neutral,short,0.14,0.21875,0.1707317073170731,"('Professional/Formal', 'Neutral', 'List')",75.0,75.0,75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,2.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.",1
7857,7857,1630,1707,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.","The pip installer should have halted because the wheels were unavailable, yet it did not.",Unknown,Unknown Unknown,short,0.2666666666666666,0.25,0.2580645161290323,"('Professional/Formal', 'Confidence', 'Neutral')",,,36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,,,1
