,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
3024,4109,2259,tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","Got a TensorFlow RPC warning (socket closed) while running the RoBERTa tutorial on a TPU with PyTorch‑XLA. Could be pre‑emption, but I have no logs – anyone experienced this?",Known,Known Unknown,long,0.2758620689655172,0.0583941605839416,0.0963855421686746,"('Casual/Conversational', 'Hedging', 'Concise')",48,48,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
1972,2750,855,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","The computational graphs for random operations are presently uncached, resulting in superfluous recompilations that impede the performance of randn; we are resolving this and will post a fix shortly.",Knowledge,Knowledge,short,0.3448275862068966,0.3125,0.3278688524590164,"('Professional/Formal', 'Confidence', 'Neutral')",18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3846,5376,3578,numpy_numpy,issue,28446.0,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.","My workflow used to involve manually pulling in the Cython declarations, which allowed the project to build successfully. Once I started relying on the declarations provided in NumPy v2.0.0, the build started failing. I think the culprit might be the altered signature of `NpyIter_GetIterNext`, which now appears to return a pointer to an `NpyIter_IterNextFunc` rather than the simple type I was using before. Could this be the reason for the compilation errors, or should I be looking at a different incompatibility introduced in the new NumPy release?",Known,Known Unknown,short,0.160919540229885,0.2692307692307692,0.2014388489208633,"('Neutral', 'Exploratory', 'Expand')",76,76,76,76,76,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1986,2764,869,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","The fact that random‑op graphs aren’t cached right now likely triggers needless recompiles, making `randn` slower than it should be. We’re working on a patch and will post an update once it’s available.",Knowledge,Knowledge,short,0.1818181818181818,0.1875,0.1846153846153846,"('Casual/Conversational', 'Hedging', 'Neutral')",18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1723,2472,576,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","I’ve reviewed the code and the typical triggers for illegal memory access – such as using a negative index on a tensor, slicing beyond its dimensions, or supplying a loss function with tensors of incompatible shapes – are all absent. Moreover, the process consumes roughly 2 GB of GPU memory out of the available 12 GB, which rules out an OOM scenario as the cause of the error.",Knowledge,Knowledge,short,0.1323529411764706,0.15,0.140625,"('Technical', 'Hedging', 'Expand')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2332,3294,1424,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Dynamo’s tracing module isn’t fully cached at the moment; improvements are underway.,Knowledge,Knowledge,short,0.3333333333333333,0.2666666666666666,0.2962962962962963,"('Neutral', 'Neutral', 'Neutral')",30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1755,2505,609,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,"I definitively fixed the nondeterministic GPU failure by exporting the environment variable `CUDA_LAUNCH_BLOCKING=1`, which forces all CUDA kernel launches to become blocking and synchronously sequenced, thereby removing the hidden race condition that was contaminating the computation.",Knowledge,Knowledge,short,0.0555555555555555,0.5,0.0999999999999999,"('Technical', 'Confidence', 'Expand')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2433,3396,1529,tensorflow_tensorflow,issue,83379.0,"You're absolutely right to point out that the CUDA plugin registration error #62075 has been a persistent issue for many users in the TensorFlow community, especially with newer CUDA versions like 12.x. This error typically arises due to the combination of incompatible library versions, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN.","Yeah, that CUDA plugin registration error #62075 has been bugging a lot of TF users, especially now that CUDA 12.x is out. It usually shows up when the TF, CUDA, and cuDNN versions don’t line up or the install isn’t right.",Knowledge,Knowledge,short,0.3414634146341463,0.2641509433962264,0.2978723404255319,"('Casual/Conversational', 'Exploratory', 'Concise')",33,33,33,33,33,tensorflow_tensorflow,issue,83379.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
590,849,935,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?",Function call stack shows repeated invocation of distributed_function leading to the error.,Neutral,Neutral,long,0.3333333333333333,0.0350877192982456,0.0634920634920634,"('action_items', 'Technical', 'Expand')",44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,Neutral,1
2695,3736,1877,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"The issue I faced with CUDA 9.0 / cuDNN 7.0.5.15‑1 on Ubuntu 16.04 (TensorFlow 1.12) was solved by updating the cuDNN package to version 7.4.2.24, which restored correct GPU kernel execution.",Knowledge,Knowledge,short,0.2258064516129032,0.3043478260869565,0.2592592592592592,"('Technical', 'Hedging', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1650,2308,407,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.","From the NCCL team's viewpoint, the function ncclCommGetAsyncError was historically a simple read‑only operation; it was never formally guaranteed as such, but that was its implementation until the release of NCCL 2.26, where it was modified to also perform a small amount of cleanup to resolve a race condition in the teardown of asynchronous operations issued by non‑blocking communicators.",Knowledge,Knowledge,short,0.3728813559322034,0.2528735632183908,0.3013698630136986,"('Professional/Formal', 'Hedging', 'Expand')",8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2573,3595,1735,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","The application builds a TensorFlow graph via the C‑API and executes it within a session; on CPU the workflow completes without incident, but as soon as I enable GPU execution on a Quadro RTX 6000 (driver 565.57.01, system reports CUDA 12.7 while the libraries present are 12.3), the process sporadically aborts with a divide‑by‑zero exception. The failure is nondeterministic: two successive runs under identical conditions yield different outcomes. The backtrace contains roughly fifteen frames that belong to TensorFlow/CUDA internals rather than my own code, making it difficult to pinpoint. I've replicated the behavior on separate partitions of an HPC cluster, tried varying environment variables (e.g., TF_FORCE_GPU_ALLOW_GROWTH, CUDA_VISIBLE_DEVICES), altered memory allocation strategies, and even rebuilt TensorFlow from source, yet the symptom persists. At this point I'm uncertain whether the defect originates from the TensorFlow binary, a mismatch between the compiled CUDA 12.3 libraries and the driver, or an obscure hardware‑specific bug in the RTX 6000's execution units.",Known,Known Unknown,long,0.141025641025641,0.1466666666666666,0.1437908496732026,"('Technical', 'Hedging', 'Expand')",37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,Known Unknown,2
2138,2975,1090,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,This failure can be traced back to the specific statement that does not conform to PT2 requirements.,Knowledge,Knowledge,short,0.1764705882352941,0.2727272727272727,0.2142857142857142,"('Technical', 'Hedging', 'Expand')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3108,4223,2377,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,"The reason we’re seeing NUMA errors is that the WSL2 kernel from Microsoft isn’t compiled with NUMA support, per the message.",Knowledge,Knowledge,short,0.3809523809523809,0.3333333333333333,0.3555555555555555,"('Casual/Conversational', 'Neutral', 'Neutral')",51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1828,2591,696,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.","Indeed, the hostcall‑with‑atomics problem can likely be mitigated by upgrading to a system board that advertises PCIe atomic operations support.",Knowledge,Knowledge,short,0.1,0.1111111111111111,0.1052631578947368,"('Technical', 'Hedging', 'Neutral')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
716,1043,1140,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Observed output includes the same messages after the setup process.,Neutral,Neutral,short,0.1,0.0588235294117647,0.074074074074074,"('scope_statement', 'Technical', 'Concise')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,Neutral,1
2328,3290,1420,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","The current version of Dynamo only partially caches its tracing data. We're working on extending the cache so that every trace step is stored, which should speed things up once it's done.",Knowledge,Knowledge,short,0.125,0.2666666666666666,0.1702127659574468,"('Casual/Conversational', 'Exploratory', 'Expand')",30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3997,5558,3768,numpy_numpy,pull,28453.0,"This is probably happening because there's a cython compiler error that is getting captured by pytest, causing meson to fail. You're not seeing the output from cython because pytest captures stdout by default.","In most cases, a hidden Cython compiler error is being caught by pytest's output capture, causing the Meson build to fail; because pytest redirects stdout, the specific Cython error text is not printed to the terminal unless you run the tests with the `-s` flag or otherwise turn off capture.",Knowledge,Knowledge,short,0.18,0.2727272727272727,0.216867469879518,"('Neutral', 'Neutral', 'Expand')",81,81,81,81,81,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
168,264,285,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,Reference to CUDA_LAUNCH_BLOCKING=1 for launch synchronization.,Neutral,Neutral,short,0.0,0.0,0.0,"('procedural', 'Technical', 'List')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1916,2679,784,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","I've set up a minimal reproducible example to compare BERT inference speed across three backends: CPU, MPS on an Apple Silicon Mac, and CUDA on an AWS g5.xlarge. Using a batch size of 64 (as recommended for a ~5× speedup in the HuggingFace blog), the MPS run takes about 36 seconds for 100 forward passes, which is roughly double the 18‑second runtime on the CPU and far slower than the 0.82‑second CUDA result. I verified that ``torch.backends.mps.is_available()`` returns ``True`` and that the GPU shows near‑full utilization during the test, yet the performance is disappointing. Might the slowdown be caused by the fact that the MPS backend falls back to the Accelerate BLAS, which perhaps doesn't exploit the Apple Neural Engine, or could there be hidden tensor copying when moving data onto the MPS device? I'm left wondering if this is an intrinsic limitation of the current MPS implementation or if a missing flag or library version could resolve the issue.",Known,Known Unknown,long,0.19375,0.1169811320754717,0.1458823529411764,"('Neutral', 'Exploratory', 'Expand')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
1832,2595,700,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.","The recommended mitigation for the hostcall atomicity defect is to procure a PCIe‑atomic‑compatible motherboard, which should address the problem.",Knowledge,Knowledge,short,0.2631578947368421,0.2777777777777778,0.2702702702702702,"('Technical', 'Hedging', 'Neutral')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
189,290,311,pytorch_pytorch,Issue,21819.0,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",Document the steps required to disable hostcall features in the build configuration.,Neutral,Neutral,short,0.1666666666666666,0.0606060606060606,0.0888888888888888,"('code_environment', 'github_native', 'List')",14,14,14,14,14,pytorch_pytorch,Issue,21819.0,Known,short,,,,,,,,2,2,1,Neutral,1
706,1031,1128,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Installation verification is requested due to recurring messages.,Neutral,Neutral,short,0.125,0.0588235294117647,0.0799999999999999,"('community_reference', 'Casual/Conversational', 'Expand')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,Neutral,1
3523,4809,2970,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","The root cause is `float(1).exp()` throwing an error – NumPy simply doesn’t handle functions on object arrays. Those arrays were never intended to be a fully supported NumPy feature, just a handy container hack, and the Array API standard marks object dtypes as out‑of‑scope (point 4).",Knowledge,Knowledge,short,0.4130434782608695,0.296875,0.3454545454545454,"('Casual/Conversational', 'Confidence', 'Neutral')",63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2907,3965,2107,tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","You probably have to provide batch_input_shape in the initial layer when training an LSTM on a Windows 10 GPU with TensorFlow 2.1.0, and it seems advisable to omit the input_shape argument altogether.",Knowledge,Knowledge,short,0.21875,0.1944444444444444,0.2058823529411765,"('Neutral', 'Hedging', 'Neutral')",45,45,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
118,198,219,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The setting dynamic_shapes is mentioned alongside dynamic_axes for explicit configuration.,Neutral,Neutral,short,0.1,0.0588235294117647,0.074074074074074,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1279,1879,2059,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","The issue appears after language input method changes, specifically when editing markdown documents.",Neutral,Neutral,long,0.2307692307692307,0.036144578313253,0.0625,"('comparison_contrast', 'Casual/Conversational', 'Expand')",98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,Neutral,1
50,71,77,pytorch_pytorch,Issue,154093.0,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?",Reported exception during `torch.onnx.export` when exporting a model that uses `torch.repeat_interleave` with `x.shape[0]` as the repeat count.,Neutral,Neutral,long,0.1764705882352941,0.0258620689655172,0.0451127819548872,"('test_ci_status', 'github_native', 'List')",3,3,3,3,3,pytorch_pytorch,Issue,154093.0,Known,long,,,,,,,,2,2,1,Neutral,1
2118,2935,1048,pytorch_pytorch,issue,155309.0,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.","Really appreciate the detailed analysis. I followed your tip and disabled cuDNN (`torch.backends.cudnn.enabled = False`); the export on GPU worked, which hints that a cuDNN‑optimized fused kernel might be mis‑traced with fake tensors. I’m running cuDNN 9.1.0, so could it be that some dispatch isn’t flagged as opaque? By the way, the problem shows up with `nn.RNN` too, so it’s not just an LSTM‑only bug.",Known,Known Unknown,long,0.3538461538461538,0.1554054054054054,0.2159624413145539,"('Casual/Conversational', 'Hedging', 'Neutral')",22,22,22,22,22,pytorch_pytorch,issue,155309.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
2717,3758,1899,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)","I got my CNN to run on tf‑nightly‑gpu‑2.0‑preview in an IPython notebook by enabling GPU memory growth, which should let the session start without OOM errors:",Knowledge,Knowledge,long,0.1538461538461538,0.0930232558139534,0.1159420289855072,"('Neutral', 'Hedging', 'Concise')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
1787,2538,643,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,The problem went away once I added CUDA_LAUNCH_BLOCKING=1 to the env.,Knowledge,Knowledge,short,0.0909090909090909,0.25,0.1333333333333333,"('Casual/Conversational', 'Neutral', 'Neutral')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
726,1054,1151,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.",The installation followed the documented steps [0] for configuring TensorFlow with CUDA on Ubuntu.,Neutral,Neutral,long,0.4285714285714285,0.0571428571428571,0.1008403361344537,"('action_items', 'Technical', 'Concise')",55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,Neutral,1
1698,2400,503,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","To activate dynamic behavior, provide explicit dynamic_shapes or dynamic_axes; if dynamo=True, dynamic_axes is accepted, but dynamic_shapes is the recommended choice.",Knowledge,Knowledge,short,0.1,0.1176470588235294,0.1081081081081081,"('Professional/Formal', 'Hedging', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
800,1191,1293,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,Tagging @team for clarification on the object array generation.,Neutral,Neutral,short,0.2222222222222222,0.2,0.2105263157894737,"('reference_format', 'Casual/Conversational', 'Concise')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Neutral,1
1627,2284,383,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.","The NCCL team clarifies that, prior to version 2.26, ncclCommGetAsyncError behaved as a pure read operation, a fact mentioned by @ptrblck despite the lack of a formal guarantee. The change introduced in NCCL 2.26 was designed to eliminate a race condition in the cleanup of asynchronous operations from non‑blocking communicators, as @lw described. As a result, the call now sometimes performs minor cleanup work in addition to retrieving the error status.",Knowledge,Knowledge,short,0.3380281690140845,0.2758620689655172,0.3037974683544304,"('Professional/Formal', 'Confidence', 'Neutral')",8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
416,602,662,pytorch_pytorch,issue,132332.0,Under certain circumstances nn.Linear will have memory leaks on MPS. The exact failure mode and condition that leads to leakage is unclear at this moment. Need to investigate if the memory leak is in PyTorch or MPS,Potential memory leak identified in nn.Linear operations on MPS; behavior logged for further analysis.,Neutral,Neutral,short,0.2142857142857142,0.081081081081081,0.1176470588235294,"('procedural', 'Technical', 'Expand')",31,31,31,31,31,pytorch_pytorch,issue,132332.0,Known,short,,,,,,,,2,2,1,Neutral,1
