,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,final_label,final_label_oversampled
3223,3223,3223,3223,3376,numpy_numpy,issue,28721.0,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.","Invoking `np.nanmin` or `np.nanmax` on a NumPy memmap object unexpectedly causes a substantial portion of the dataset to be loaded into RAM, which is surprising for arrays that occupy several gigabytes.",Unknown,Unknown Unknown,short,0.3548387096774194,0.4074074074074074,0.3793103448275862,"('Professional/Formal', 'Exploratory', 'Expand')",72,72,72,72,72,numpy_numpy,issue,28721.0,Unknown,short,,,,,,,,1,1,1,2,1
1970,1970,1970,1970,2051,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","GPU‑based LSTM training in Jupyter throws an InternalError (CudnnRNNBackprop) after anywhere from 6 to 300+ epochs, on different Windows GPUs. Might this be linked to the TF function bug?",Unknown,Known Unknown,long,0.3103448275862069,0.0789473684210526,0.1258741258741259,"('Casual/Conversational', 'Neutral', 'Concise')",44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,2,1
2259,2259,2259,2259,2354,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,"I didn't realize that the tool now includes cuDNN as part of its installation bundle, and I'm seeking clarification on whether this is a recent change.",unknown,Known Unknown,short,0.1153846153846153,0.2727272727272727,0.1621621621621621,"('Neutral', 'Neutral', 'Expand')",50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,2,1
2270,2270,2270,2270,2365,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,I was unaware that the distribution now ships with an integrated cuDNN runtime.,unknown,Known Unknown,short,0.3076923076923077,0.3636363636363636,0.3333333333333333,"('Technical', 'Confidence', 'Concise')",50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,2,1
3536,3536,3536,3536,3704,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",I am uncertain if the test must include a copy step—perhaps something like `temp = original.clone()`—yet it is apparent that the way it is written now will not work as intended.,Known,Known Unknown,short,0.1290322580645161,0.2222222222222222,0.1632653061224489,"('Professional/Formal', 'Confidence', 'Expand')",79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2,1
1282,1282,1282,1282,1342,pytorch_pytorch,issue,154456.0,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?","I have employed torch.compile on a transformer‑based network and can confirm that, once the function is compiled, further calls within the same execution do not trigger recompilation; the pattern m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False) followed by m(...) and m(...) operates without any recompiles. Yet, restarting the script repeatedly incurs a warm‑up cost of roughly ten seconds for each batch size (1, 2, and 4), even though the underlying model implementation has not changed. Examination of the logs with TORCH_LOGS set to include +dynamo, +inductor, +recompiles, and +aot demonstrates that most of this time is consumed by the tracing phase and the subsequent shape‑solver execution. While the compiled results are persisted to a disk cache and the cache does improve overall compile times, the persistent tracing overhead indicates that the cached traced graphs are not being leveraged, leading to unnecessary recomputation of the trace and shape solution on every script start.",Unknown,Unknown Knowns,long,0.3157894736842105,0.3221476510067114,0.3189368770764119,"('Professional/Formal', 'Confidence', 'Expand')",28,28,28,28,28,pytorch_pytorch,issue,154456.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,"I think we have been analysing the current realised non-knowledge in the wrong way. It’s only retrospectively that most of the people see they lack this knowledge. At least, this is how I judge this case. Based on both papers, the person asking only retrospectively realises that they don’t know something, and that something might be important.","relevant, known unknowns",known unknowns OR unknown knowns,"I tend to unknown knowns, although it is not clear from the segment. It sounds as if someone else could have an answer",-1,1,1,2,1
1665,1665,1665,1665,1742,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","So I’ve got this tiny app that builds TF graphs via the C‑API and runs sessions – it’s flawless on CPU, but as soon as I throw a GPU into the mix I start seeing random division‑by‑zero crashes. Run the same binary twice in a minute on the same machine and sometimes it blows up, sometimes it doesn’t. The stack trace goes deep into TensorFlow/CUDA (about 15 frames outside my code), which I can still poke around. I tried a different partition on the HPC cluster, same Quadro RTX 6000, driver 565.57.01, CUDA 12.7 shown by nvidia‑smi but the libs are 12.3 – still the same flaky behavior. I’ve tweaked a bunch of settings, but I can’t pin down the root cause. Could this be a bug in the TF binary, a mismatch in CUDA libraries, or something else entirely?",Known,Known Unknown,long,0.3285714285714285,0.3066666666666666,0.3172413793103448,"('Casual/Conversational', 'Exploratory', 'Neutral')",37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,2,1
2713,2713,2713,2713,2820,numpy_numpy,issue,28024.0,"Hmmm, I doubt that this changes the situation much (w.r.t how disruptive the change would be).
In the end, won't many/most of the problematic objects (e.g. pandas dataframe, or even torch tensors) already have an __array__ attribute, but still return their own type for np.mean() right now?
(IIRC, np.asarray(torch) raises an error, which is also disruptive, but maybe more desirable.)

I wonder if we could nudge libraries towards implementing __array_function__. Although, I am not sure that is quite convenient enough for having partial support.

Could there be a (very slow) deprecation path for this? Right now, I am not sure...","It seems unlikely that adding __array_function__ support will materially change the situation, given that many objects already expose an __array__ attribute yet still return their own types for NumPy operations.",Irrelevant,Known Unknown,long,0.4,0.12,0.1846153846153846,"('Professional/Formal', 'Confidence', 'Concise')",60,60,60,60,60,numpy_numpy,issue,28024.0,Irrelevant,long,,Irrelevant,Known Unknown,,"relevant, known unknowns",known unknowns ,"what is not known seems to be relevant. The person thinks loud on what a solution could be and how a question could be answered. Nonknowledge would be irrelevant, when the person concludes that there is no need for action. … For the Roberts category it is as always not 100% clear, but it seems that the problem is new and nobody might know",2,3,1,2,1
37,37,37,37,37,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","While probing the stability of low‑precision inference pipelines I ran into an odd edge case: a linear projection applied to a sliced `float16` tensor does not produce identical results to applying the same projection to the original tensor and then slicing the output.  The minimal script seeds the RNG, creates `x1` with `dtype=torch.float16` on CUDA, slices it with `x2 = x1[:, 2:]`, and confirms equality via `torch.allclose`.  After moving `nn.Linear(4,4)` to the same dtype, I compute `out1 = net(x1)` and `out2 = net(x2)`.  The max absolute error `(out1[:, 2:] - out2).abs().max()` is `0.0010`, and the subsequent `assert torch.allclose` fails.  Using `bfloat16` makes the error larger (`0.0078`).  However, a clone of the slice or a full‑precision (`float32`) run eliminates the discrepancy.  Is this numerical drift within the expected epsilon for half‑precision matrix multiplications on non‑contiguous memory, or does it point to an oversight in how PyTorch handles strided half‑precision tensors in linear layers?",Known,Known Unknown,long,0.1118421052631579,0.1024096385542168,0.1069182389937106,"('Technical', 'Exploratory', 'Expand')",0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2,1
4278,4278,4278,4278,4485,microsoft_vscode,,251913.0,"Hi thanks for filing this issue. Could I ask you several question as I do this investigation?

    First of all I'd like to ask you what version of the Microsoft Pinyin you are using? In the similar issue filed by other Microsoft Chinese IME users: 

    VSCode switching input method fails #251518, it has been found that using the older version of the IME leads to some issues. If you are using the older version, could you upgrade and let me know if you still see this?
    Could you please let me know if you see this happen on the website : https://microsoftedge.github.io/Demos/edit-context/. This is a simplified version of the code that we use to power our input using the EditContext API.
    Could you please let me know if you see this happen on the website : https://insiders.vscode.dev/ when the EditContext setting is turned on?

Thank you.","Thank you for filing the report. To continue the diagnostic workflow, could you specify the exact version (build number and release channel) of the Microsoft Pinyin IME currently installed? In prior cases such as VS Code issue #251518, legacy IME revisions have been linked to input‑method toggle failures, so confirming whether you are on the most recent package—and whether the symptom disappears after an upgrade—will be crucial.",Known,Known Unknown,long,0.2686567164179104,0.1232876712328767,0.1690140845070422,"('Technical', 'Exploratory', 'Expand')",96,96,96,96,96,microsoft_vscode,,251913.0,Known,long,,,,,,,,2,2,1,2,1
2411,2411,2411,2411,2514,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","Despite following the steps, the messages persist, leaving me uncertain about the correctness of the install.",Known,Known Unknown,short,0.0625,0.0588235294117647,0.0606060606060606,"('Neutral', 'Hedging', 'Neutral')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,1
3565,3565,3565,3565,3735,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.","It appears the failure might be rooted in a PyPy test suite anomaly—could we abstract that test out into a separate PR to unblock the main merge, assuming we can later address the underlying issue with a targeted patch?",Known Unknown,Known Unknown,short,0.2051282051282051,0.0941176470588235,0.1290322580645161,"('Technical', 'Exploratory', 'Expand')",80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,2,1
2158,2158,2158,2158,2249,tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","Encountered a gRPC ""Socket closed"" (status 14) error during prolonged PyTorch‑XLA training on a TPU; unsure if this is caused by TPU pre‑emption or an XLA client bug.",Known,Known Unknown,long,0.2142857142857142,0.0437956204379562,0.0727272727272727,"('Technical', 'Neutral', 'Concise')",48,48,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1,2,1
4411,4411,4411,4411,4640,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","Is it possible that VS Code's handling of dead keys on the International US‑PC macOS layout is causing the Chinese input glitch I see in Markdown files? After I switch from English to Chinese, the editor draws red underlines but fails to show any candidate list, preventing any Chinese entry. I notice that pressing `'` (a dead key) changes the next keystroke (e.g. `'+e` → é) and also seems to corrupt deletions inside strings like `d+i+'+`. Turning off `experimentalEditContextEnabled` appears to stop the problem—does that imply a bug in the IME integration rather than a configuration issue?",Known,Known Unknown,long,0.1958762886597938,0.1319444444444444,0.1576763485477178,"('Neutral', 'Exploratory', 'Neutral')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,2,1
1384,1384,1384,1384,1446,pytorch_pytorch,issue,132332.0,Under certain circumstances nn.Linear will have memory leaks on MPS. The exact failure mode and condition that leads to leakage is unclear at this moment. Need to investigate if the memory leak is in PyTorch or MPS,"It seems that nn.Linear sometimes leaks memory on MPS, but I'm not sure exactly which code path triggers it—could the leak be in PyTorch itself or in the MPS driver?",Known,Known Unknown,short,0.3,0.2432432432432432,0.2686567164179104,"('Neutral', 'Exploratory', 'Neutral')",31,31,31,31,31,pytorch_pytorch,issue,132332.0,Known,short,,,,,,,,2,2,1,2,1
257,257,257,257,278,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.","In distributed mode, invoking `torch.distributed.init_process_group(""nccl"", device_id=device)` appears to cause random stalls in PyTorch 2.7; is it possible that the new version introduces a subtle bug in handling per‑rank device assignment?",Known,Known Unknown,long,0.2333333333333333,0.0460526315789473,0.0769230769230769,"('Professional/Formal', 'Exploratory', 'Neutral')",5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,2,1
4097,4097,4097,4097,4278,microsoft_vscode,,191374.0,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.","I'm uncertain if our file service can maintain the integrity of UNC paths when we pass them to the SQLite3 module. The hand‑off point—where a `path: string` is supplied—requires a genuine UNC path, and merely wrapping the path in a URI does not appear to help. We therefore have to explore ways to ensure that `.fsPath` does not unintentionally modify UNC paths anywhere in the workflow, for instance by checking `path.startsWith('\\')` before calling `sqlite3.open`.",Known,Known Unknown,short,0.2837837837837837,0.2916666666666667,0.2876712328767123,"('Neutral', 'Hedging', 'Expand')",92,92,92,92,92,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2,1
759,759,759,759,788,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","During a reproducible benchmark of BERT‑based sequence classification, the MPS accelerator on macOS appears to be considerably slower than the CPU backend, taking about 36 seconds for 100 forward passes with a batch size of 64, whereas the CPU completes the same task in roughly 18 seconds. In contrast, the same script executed on an AWS g5.xlarge instance with an A10G GPU and CUDA 11.6 finishes in less than a second. All diagnostic tools (torch.backends.mps.is_available(), Activity Monitor, powermetrics) indicate that the MPS device is active and operating at high utilization. I am unsure whether this discrepancy is due to an unresolved issue in the PyTorch MPS integration, suboptimal use of the Accelerate.framework BLAS library, or an inherent limitation of the Apple silicon GPU for this type of workload. Any clarification would be appreciated.",Known,Known Unknown,long,0.2556390977443609,0.1283018867924528,0.1708542713567839,"('Professional/Formal', 'Neutral', 'Expand')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,2,1
4090,4090,4090,4090,4271,microsoft_vscode,,191374.0,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.",Is there a way to keep .fsPath from breaking UNC paths when handing them to the SQLite3 module?,Known,Known Unknown,short,0.3888888888888889,0.0972222222222222,0.1555555555555555,"('Neutral', 'Exploratory', 'Concise')",92,92,92,92,92,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2,1
1870,1870,1870,1870,1951,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","I am attempting to train a convolutional neural network on the MNIST benchmark using TensorFlow with GPU acceleration, but the process stops with the following log entry: `2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR`. My investigation revealed that TensorFlow believes the failure stems from insufficient memory. This conclusion is puzzling because the workstation contains 32 GB of RAM and 64 GB of swap space, and real‑time monitoring via `htop` shows over 20 GB of idle memory during execution, which should be more than enough to accommodate the approximately 8 GB of GPU memory required by the model. Applying the configuration `gpu_options.allow_growth = True` or forcing CPU execution with `os.environ['CUDA_VISIBLE_DEVICES'] = '-1'` eliminates the error, confirming that the root cause is related to GPU memory handling. I am therefore uncertain how a memory issue can arise under these conditions.",Unknown,Known Unknown,long,0.226950354609929,0.2962962962962963,0.2570281124497992,"('Professional/Formal', 'Neutral', 'Expand')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,2,1
1594,1594,1594,1594,1671,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.","The installer’s conduct is confounding: in theory, pip should have halted with an error when it could not locate a compatible wheel for the requested library, yet the command line output indicates that the installation process moved forward regardless of this missing artifact.",Unknown,Unknown Unknown,short,0.1162790697674418,0.3125,0.1694915254237288,"('Technical', 'Neutral', 'Expand')",36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,2,1
3510,3510,3510,3510,3674,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","Possibly the test must create a copy, I haven't figured it out, but it definitely doesn't belong here or be done this way.",Known,Known Unknown,short,0.3478260869565217,0.4444444444444444,0.3902439024390244,"('Neutral', 'Neutral', 'Neutral')",79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2,1
302,302,302,302,323,pytorch_pytorch,Issue,153960.0,"What does the device_id do behind the scenes? What does it change with respect to NCCL?
 Can we get a NCCL debug log (NCCL_DEBUG=INFO)? Or does the race go away then?",Does turning on NCCL debug logging eliminate the observed race?,Known,Known Unknown,short,0.3,0.0967741935483871,0.1463414634146341,"('Neutral', 'Neutral', 'Concise')",6,6,6,6,6,pytorch_pytorch,Issue,153960.0,Known,short,,,,,,,,2,2,1,2,1
