,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
6799,6799,572,600,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","I am aware that typical causes of illegal memory accesses include faulty index calculations (e.g., using a negative index where a positive one is required) or misusing a loss routine (such as passing a target tensor with an unexpected dimensionality). However, after reviewing the code I can confirm that neither of these issues is present: every slice and gather operation stays inside the tensor bounds, and the loss is computed with correctly shaped inputs. Additionally, profiling the GPU reveals that only about 2 GB of the 12 GB total memory is allocated, which rules out an OOM scenario as the source of the error.",Knowledge,Knowledge,short,0.1057692307692307,0.1833333333333333,0.1341463414634146,"('Neutral', 'Exploratory', 'Expand')",,,12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,0
1917,1917,1917,2005,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","Although Dynamo’s tracing layer doesn’t yet persist or reuse compiled traces, a caching layer is being designed to reduce recompilation overhead in repeated execution scenarios.",Knowledge,Neutral,short,0.08,0.1333333333333333,0.1,"('Technical', 'Confidence', 'Neutral')",30.0,30.0,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",0
15375,15375,2689,2820,tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.",Configuration difference noted between batch_input_shape and input_shape in LSTM on Windows 10.,Knowledge,Neutral,short,0.25,0.0833333333333333,0.125,"('comparison_contrast', 'github_native', 'Concise')",45.0,45.0,45,45,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0,0.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.",0
12977,12977,291,304,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",AOTI-generated code defaults to disabling input shape checks for performance reasons.,Knowledge,Neutral,short,0.3636363636363636,0.125,0.1860465116279069,"('test_ci_status', 'Technical', 'Neutral')",4.0,4.0,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",0
14659,14659,1973,2060,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",Observation: Memory growth correlates with output tensor size of nn.Linear per iteration (4 * N * C * H * W bytes).,Knowledge,Neutral,long,0.5,0.0235042735042735,0.0448979591836734,"('action_items', 'github_native', 'Concise')",32.0,32.0,32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,0.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",0
17280,17280,4594,4813,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,The NpyIter_GetIterNext function is declared as returning NpyIter_IterNextFunc* in the Cython bindings.,Knowledge,Neutral,short,0.4166666666666667,0.1,0.1612903225806451,"('factual_observation', 'github_native', 'Expand')",78.0,78.0,78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,0.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,0
15174,15174,2488,2602,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",User applied TensorFlow 1.x compatibility layer to configure GPU memory settings in a notebook environment.,Knowledge,Neutral,long,0.1333333333333333,0.0465116279069767,0.0689655172413793,"('timeline_status', 'Casual/Conversational', 'Concise')",41.0,41.0,41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,0.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",0
3061,3061,3061,3201,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","For users on TensorFlow 2.14+, GPU setup is now as simple as `pip install tensorflow[and-cuda]`—this command installs all necessary CUDA ecosystem libraries internally, removing the complexity of managing separate cuDNN and cuBLAS versions.",Knowledge,Neutral,short,0.1212121212121212,0.16,0.1379310344827586,"('github_native', 'Hedging', 'Expand')",49.0,49.0,49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.",0
1161,1161,1161,1209,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","🚨 Performance notice: `torch.randn` in traced/jit contexts suffers from unneeded recompilations due to missing graph caching for random ops. This isn't a user error — it's a system limitation we're actively resolving. Fix under test: cache graphs keyed by (shape, dtype, seed), with fallback to fallback kernel if seed is undefined.",Knowledge,Neutral,short,0.0784313725490196,0.125,0.0963855421686747,"('github_native', 'Confidence', 'Expand')",18.0,18.0,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",0
2939,2939,2939,3077,tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","To avoid flag propagation issues, I migrated --copt=/MT from command line to .bazelrc: adding build:windows --cxxopt=/MT and build:windows --host_copt=/MT ensures correct static CRT linking across all Windows builds.",Knowledge,Neutral,short,0.1428571428571428,0.1428571428571428,0.1428571428571428,"('Technical', 'Hedging', 'Concise')",47.0,47.0,47,47,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT",0
14505,14505,1819,1895,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Efforts are underway to implement caching in the Dynamo tracing component.,Knowledge,Neutral,short,0.0909090909090909,0.0666666666666666,0.0769230769230769,"('test_ci_status', 'Casual/Conversational', 'Neutral')",30.0,30.0,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",0
9353,9353,3126,3263,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.","To explain why MSVC is giving us trouble: it doesn't implement a lot of the template‑dispatch tricks we use, so when I compiled VQSort I ran out of heap space and got errors, just like the PR demonstrated.",Knowledge,Knowledge,short,0.3157894736842105,0.3333333333333333,0.3243243243243243,"('Casual/Conversational', 'Exploratory', 'Expand')",,,70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,,,0
3945,3945,3945,4124,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","NumPy's object dtype arrays are not designed for mathematical operations like .exp(). When you call float(1).exp() on such an array, it attempts to apply the function to the Python float object, which fails because NumPy doesn't dispatch ufuncs to Python methods in this context. Object arrays were added for convenience in mixed-type scenarios but were never meant to serve as numeric arrays—they are deliberately outside the scope of modern standards like the Array API.",Knowledge,Neutral,short,0.1621621621621621,0.1875,0.1739130434782608,"('Professional/Formal', 'Exploratory', 'List')",63.0,63.0,63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,0.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).",0
18099,18099,5413,5675,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,Atomic write operations were implemented alongside the adoption of the vscode-userdata scheme.,Knowledge,Neutral,short,0.0833333333333333,0.0384615384615384,0.0526315789473684,"('community_reference', 'Professional/Formal', 'List')",91.0,91.0,91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,0
15037,15037,2351,2457,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",Issue observed related to cuDNN version compatibility in TensorFlow environment.,Knowledge,Neutral,long,0.2,0.0198019801980198,0.036036036036036,"('factual_observation', 'Professional/Formal', 'Concise')",39.0,39.0,39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,0.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",0
771,771,771,802,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","This isn't a case of bad tensor indexing or improper loss function application — I've scanned the entire pipeline. And with only 2GB of GPU memory in use on a 12GB card, out-of-memory is ruled out too. Something more subtle is triggering the access violation.",Knowledge,Neutral,short,0.1777777777777777,0.1333333333333333,0.1523809523809524,"('Casual/Conversational', 'Neutral', 'List')",12.0,12.0,12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",0
15302,15302,2616,2736,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Topic relates to TensorFlow GPU memory management configuration.,Knowledge,Neutral,short,0.125,0.0769230769230769,0.0952380952380952,"('procedural', 'Technical', 'Concise')",43.0,43.0,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,0
8447,8447,2220,2311,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","From TensorFlow version 2.14 onward, the library includes a CUDA extra that automatically pulls in cuDNN, cuFFT and cuBLAS, and you can add it with pip install tensorflow[and‑cuda].",Knowledge,Knowledge,short,0.1785714285714285,0.2,0.1886792452830189,"('Neutral', 'Exploratory', 'Neutral')",,,49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,0
15807,15807,3121,3287,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,Reported that installing tensorflow[and-cuda]=2.13.0 resolved certain issues.,Knowledge,Neutral,short,0.1428571428571428,0.0204081632653061,0.0357142857142857,"('test_ci_status', 'github_native', 'List')",52.0,52.0,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,0
