,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
12895,15821,15821,15821,3135,3301,tensorflow_tensorflow,issue,62075.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.",Request for clarification on expected configuration for TensorFlow with CUDA and CuDNN dependencies.,Known,Neutral,long,0.4615384615384615,0.034090909090909,0.0634920634920634,"('reference_format', 'Professional/Formal', 'Neutral')",53.0,53.0,53,53,53,53,53,tensorflow_tensorflow,issue,62075.0,Known,long,,,,,,,,2,2,1,2.0,"Hello,

I'm experiencing the same issue, even though I meticulously followed all the instructions for setting up CUDA 11.8 and CuDNN 8.7. The error messages I'm encountering are as follows:

Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered.
Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered.
Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered.

I've tried this with different versions of Python. Surprisingly, when I used Python 3.11, TensorFlow 2.13 was installed without these errors. However, when I used Python 3.10 or 3.9, I ended up with TensorFlow 2.14 and the aforementioned errors.

I've come across information suggesting that I may not need to manually install CUDA and CuDNN, as [and-cuda] should handle the installation of these components automatically.

Could someone please guide me on the correct approach to resolve this issue? I've tried various methods, but unfortunately, none of them have yielded a working solution.",2
12896,5420,5420,5420,5420,5668,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"When debugging a local service, I noticed that accessing localhost:4000 in the browser resulted in a complete hang—no timeout, no network error, just indefinite loading. Interestingly, attempting to connect to an unused port (e.g., 5000) triggered the expected 'connection refused' message. After troubleshooting for hours, I found that switching from VS Code's Remote-SSH extension to standard VS Code fixed the issue. I'm unsure whether this is a bug in the port forwarding implementation of the remote extension or if there’s an underlying process binding issue that only manifests under certain contexts.",Unknown,Neutral,short,0.1318681318681318,0.16,0.144578313253012,"('Professional/Formal', 'Exploratory', 'List')",86.0,86.0,86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,2.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,2
12897,7175,7175,7175,948,985,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,"It appears that torch.export does not fully support the GPU‑based LSTM internals, especially when fake tensors trigger fused kernel paths during graph export.",Known,Known Unknown,short,0.3478260869565217,0.2285714285714285,0.2758620689655172,"('Professional/Formal', 'Confidence', 'Concise')",,,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,,,2
12898,2346,2346,2346,2346,2460,tensorflow_tensorflow,issue,82736.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","I'm encountering non-reproducible division-by-zero faults in a TensorFlow C API program only when running on GPU hardware. The same graph executes flawlessly on CPU and the error does not correlate with any specific operation I've defined. The crash dumps trace back into CUDA runtime and cuDNN layers far beyond my control, and the behavior is inconsistent across multiple runs—even under identical conditions. I've ruled out data corruption and memory leaks, and verified that the same code works on other systems with different GPUs. I'm uncertain whether the root cause resides in TensorFlow’s GPU kernel scheduling, driver-level floating-point exception handling, or an underlying CUDA library bug that manifests only on this specific hardware configuration.",Known,Neutral,long,0.168141592920354,0.1266666666666666,0.1444866920152091,"('Professional/Formal', 'Confidence', 'Expand')",37.0,37.0,37,37,37,37,37,tensorflow_tensorflow,issue,82736.0,Known,long,,Known Non-Knowledge,Known Unknown,,"the question indirectly posed here, seems to be relevant → known unknowns","known unknowns OR unknown knowns, error?","same as above for Roberts – cannot be clearly decided from this segment. … I think here it could be good to know how it is usual: is the usual thing that someone has an answer? Can it be possible to say this? Another way would be to see how the conversation unfolds – does someone gives an answer? And, a third thought: maybe it makes no sense to distinguish between known unknowns and unknown knowns, thus the categories make no sense for the machine and AI because it will not be able to distinguish …",2,2,1,2.0,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).",2
12899,1331,1331,1331,1331,1383,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,I noticed that torch.export produces different outputs on GPU vs CPU for the same LSTM model when fake tensors are involved. Could this be due to how the exporter handles CUDNN’s fused implementations? I haven’t found documentation clarifying this—maybe it’s an unsupported edge case.,Known,Neutral,short,0.1590909090909091,0.2,0.1772151898734177,"('github_native', 'Confidence', 'List')",21.0,21.0,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,2
12900,10524,10524,10524,4297,4512,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.","I am not sure whether the observed speedup is due to having added the Dart‑Code Properties folder to the Windows Defender exclusion list; Defender certainly slows first‑time file reads on non‑development drives after a reboot, but the fact that the first access completes quickly while the second remains delayed remains unexplained.",Known,Known Unknown,long,0.3333333333333333,0.1868131868131868,0.2394366197183099,"('Professional/Formal', 'Hedging', 'Expand')",,,97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,,,2
12901,6320,6320,6320,93,106,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","It appears that ctx.unwrap_tensors()—where ctx is an instance of PythonFunctionalizeAPI—does not correctly process tensor subclasses. Should this functionality be incorporated into ctx.unwrap_tensors() itself, or is it more appropriate to address it directly within the flex_attention implementation?",Known,Known Unknown,short,0.25,0.2647058823529412,0.2571428571428572,"('Professional/Formal', 'Exploratory', 'Concise')",,,2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,,,2
12902,2264,2264,2264,2264,2378,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.","I just ran pip install and it succeeded — despite the fact that I’m on arm64 and there are no wheels, and I don’t have Cython installed. The logs showed no build attempts. Is this a case of pip using some cached artifact I forgot about? Or is there some edge case where it skips validation entirely? I didn’t even know this was possible.",Unknown,Neutral,short,0.03125,0.125,0.05,"('github_native', 'Exploratory', 'Expand')",36.0,36.0,36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,2.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",2
12903,3668,3668,3668,3668,3842,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
","Given that alternatives now exist, I’m unsure whether modifying this behavior in pandas would break existing code that relies on implicit NumPy-pandas mixing — how widespread are these edge cases, and are there metrics on real-world breakage?",Known,Neutral,long,0.1621621621621621,0.0566037735849056,0.0839160839160839,"('Technical', 'Neutral', 'Concise')",59.0,59.0,59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,2.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",2
12904,377,377,377,377,396,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.","I'm seeing intermittent hangs in PyTorch 2.7 when using distributed broadcast with `torch.distributed.init_process_group(""nccl"", device_id=device)`—but only when the device_id is explicitly set. Without it, everything works. Is this a known regression? The issue doesn’t occur in 2.6.0 and reproduces across multiple GPU types, so I’m guessing it’s a底层 NCCL or device sync bug.",Known,Neutral,long,0.173076923076923,0.0592105263157894,0.088235294117647,"('Casual/Conversational', 'Confidence', 'Neutral')",5.0,5.0,5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,2.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",2
12905,16310,16310,16310,3624,3798,numpy_numpy,issue,18004.0,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.",Observation that the described behavior does not occur as expected in the context of ufunc dispatch.,Unknown,Neutral,short,0.3125,0.1724137931034483,0.2222222222222222,"('action_items', 'Technical', 'Expand')",61.0,61.0,61,61,61,61,61,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,1,1,1,2.0,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.",2
12906,13052,13052,13052,366,380,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",The hang occurs only when --bad flag is passed and involves NCCL backend across multiple GPU nodes.,Known,Neutral,long,0.2352941176470588,0.0263157894736842,0.0473372781065088,"('community_reference', 'github_native', 'Expand')",5.0,5.0,5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,2.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",2
12907,10365,10365,10365,4138,4331,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.","I’m wondering: does your VS Code custom FS provider turn the URI back into a file path before passing it to the disk provider, or is the conversion done at the file‑service layer? Could this be dropping UNC paths?",Known,Known Unknown,short,0.3076923076923077,0.1935483870967742,0.2376237623762375,"('Neutral', 'Exploratory', 'Concise')",,,93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,,,2
12908,5012,5012,5012,5012,5244,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.","This error seems PyPy-related—unless someone knows how to resolve it promptly, would it be acceptable to move this test to a dedicated suite to unblock other contributions?",Known Unknown,Neutral,short,0.2962962962962963,0.0941176470588235,0.1428571428571428,"('Professional/Formal', 'Hedging', 'Concise')",80.0,80.0,80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,2.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",2
12909,6171,6171,6171,6171,6499,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","When editing markdown in VS Code on macOS, I’m forced to toggle between English and Chinese input, but Chinese input stops working after switching — no candidate box appears, and keystrokes are ignored. On top of that, using dead keys (e.g. ' to make é) inserts literal quotes instead of combining. Disabling experimentalEditContextEnabled fixes it, but I’m unsure if this is a config issue or if VS Code is misinterpreting input events. Anyone else see this?",Known,Neutral,long,0.2236842105263158,0.1180555555555555,0.1545454545454545,"('Casual/Conversational', 'Hedging', 'Concise')",100.0,100.0,100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,2.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",2
12910,15238,15238,15238,2552,2669,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.",Disabling GPU via CUDA_VISIBLE_DEVICES = '-1' allows the model to run without error.,Unknown,Neutral,long,0.3076923076923077,0.037037037037037,0.0661157024793388,"('procedural', 'Casual/Conversational', 'Concise')",42.0,42.0,42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,2.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.",2
12911,8460,8460,8460,2233,2325,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,Was I unaware of the cuDNN bundle?,unknown,Known Unknown,short,0.1428571428571428,0.0909090909090909,0.1111111111111111,"('Neutral', 'Exploratory', 'Concise')",,,50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,,,2
12912,10238,10238,10238,4011,4189,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","It looks like the recent change that introduced per‑profile state partitioning may have re‑introduced a regression concerning UNC paths. In particular, the code at `src/vs/platform/storage/electron-main/storageMain.ts` (line 278) builds the storage location with `join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME)`. The problem is that `fsPath` only yields a proper UNC path when the URI scheme is `file`, but we have started using the `vscode-userdata` scheme for profile storage. I’m not sure exactly when that switch happened, but it seems to be propagating to many other callers that still assume a `file` scheme, such as the `mkdir` calls in `src/vs/code/electron-main/main.ts` (lines 251‑259). We may need to audit all `.fsPath` usages and adjust those that could receive a non‑file URI, but I don’t know the full extent of the impact yet.",Known,Known Unknown,long,0.1707317073170731,0.1590909090909091,0.1647058823529411,"('Neutral', 'Neutral', 'Expand')",,,90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,,,2
12913,18230,18230,18230,5544,5814,microsoft_vscode,,191374.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",Tagging @uri-team for input on scheme registration behavior.,Known,Neutral,long,0.125,0.010752688172043,0.0198019801980198,"('scope_statement', 'github_native', 'Expand')",94.0,94.0,94,94,94,94,94,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,2.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",2
12914,7002,7002,7002,775,804,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.","Could we rewrite this portion as genuine MPS code in Swift and then time its execution? If we did, would the measured duration tell us whether the slowdown originates from PyTorch and is therefore fixable?",Known,Known Unknown,short,0.2857142857142857,0.2857142857142857,0.2857142857142857,"('Neutral', 'Exploratory', 'Neutral')",,,17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,,,2
