,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
3591,3591,3591,3591,3591.0,3765,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","Commit 67940c3 from 2006 established this behavior, and given the age of the code and the widespread usage since then, I’m unsure whether changing it would be acceptable — I assume backward compatibility is the primary concern, but I haven’t verified if any public APIs or documentation depend on this exact behavior.",Known,Known Unknown,short,0.0576923076923076,0.12,0.0779220779220779,"('Professional/Formal', 'Neutral', 'Expand')",58,58,58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,2,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.",Known Unknown,2
1698,1698,1698,1698,1698.0,1771,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?","Could a version mismatch in cuDNN explain the differences we're seeing in convolutional layer outputs? I’m not sure whether this is expected behavior, so I’d appreciate knowing what torch.backends.cudnn.version() returns on your system.",Known,Known Unknown,short,0.1818181818181818,0.3157894736842105,0.2307692307692307,"('Professional/Formal', 'Exploratory', 'Neutral')",26,26,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,2,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Known Unknown,2
5007,5007,5007,5007,5007.0,5238,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.","Anyone know if this PyPy test failure is a recurring issue? If so, maybe we should disable it temporarily or move it to a separate job. We’re all blocked on what might just be a test infrastructure problem, not a real regression — let’s uncouple it so we can ship.",Known Unknown,Known Unknown,short,0.24,0.1411764705882353,0.1777777777777777,"('Casual/Conversational', 'Hedging', 'Expand')",80,80,80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,2,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",Known Unknown,2
3816,3816,3816,3816,3816.0,3994,numpy_numpy,issue,18004.0,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.","I'm baffled. This feels like it should be trivial, but the fact that it's breaking makes me think I'm unaware of some fundamental limitation in the ufunc dispatch system — something I didn't even know to question.",Unknown,Unknown Unknown,short,0.1621621621621621,0.2068965517241379,0.1818181818181818,"('Casual/Conversational', 'Confidence', 'Concise')",61,61,61,61,61,61,61,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,1,1,1,2,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.",Known Unknown,2
6107,6107,6107,6107,6107.0,6421,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","After switching input methods from English to Chinese in VS Code, I can't type Chinese characters because the candidate box doesn't appear, despite the input method being active. I suspect this may be related to an outdated Chromium component in Electron, but I don't know whether this particular issue has been resolved in newer Chromium releases and is simply waiting to be picked up by VS Code.",Known,Known Unknown,long,0.2238805970149253,0.180722891566265,0.1999999999999999,"('Professional/Formal', 'Hedging', 'List')",98,98,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,2,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).",Known Unknown,2
4451,4451,4451,4451,4451.0,4661,numpy_numpy,issue,28813.0,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.","Wait—did I just miss something fundamental about StringDType’s internal initialization? I assumed each thread got its own fresh instance during array creation, but now I’m seeing shared references. This feels like a race condition I didn’t even know could exist in this code path. What am I not seeing here?",Unknown,Unknown Unknown,short,0.06,0.1153846153846153,0.0789473684210526,"('Casual/Conversational', 'Exploratory', 'Expand')",71,71,71,71,71,71,71,numpy_numpy,issue,28813.0,Unknown,short,,,,,,,,1,1,1,2,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.",Known Unknown,2
919,919,919,919,919.0,950,pytorch_pytorch,Issue,21819.0,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?","I’m investigating whether PyTorch 2.x can be made compatible with older GPUs that don’t support PCIe Atomic operations. From my testing, it appears some host-to-device synchronization relies on this feature. I don’t know if this is a deliberate design choice or a side effect of recent kernel optimizations. Has anyone successfully built PyTorch 2.x without PCIe Atomic requirements?",Known,Known Unknown,short,0.1034482758620689,0.1818181818181818,0.1318681318681318,"('Professional/Formal', 'Hedging', 'Neutral')",14,14,14,14,14,14,14,pytorch_pytorch,Issue,21819.0,Known,short,,,,,,,,2,2,1,2,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",Known Unknown,2
4093,4093,4093,4093,4093.0,4278,numpy_numpy,issue,17669.0,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.","For consistency across SciPy and NumPy, we need to understand the semantics of `size` when broadcasting 1D/2D parameters in multivariate distributions. For example, in `multinomial`, `size=(10, 4, 2)` with broadcastable `n` and `pvals` results in a final shape that includes the variate dimension (3). But does this apply uniformly to `multivariate_normal`? We’re unsure if this is a rule we must follow, or if it’s an inconsistency we should resolve—so we’re seeking guidance before proceeding.",Known,Known Unknown,long,0.2297297297297297,0.0529595015576324,0.0860759493670886,"('Professional/Formal', 'Confidence', 'List')",65,65,65,65,65,65,65,numpy_numpy,issue,17669.0,Known,long,,,,,,,,2,2,1,2,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.",Known Unknown,2
166,166,166,166,166.0,171,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","The current implementation of ctx.unwrap_tensors() seems to treat all tensors as base instances, disregarding subclasses. Is this an oversight, or should tensor subclass preservation be handled outside of this utility, such as within flex_attention’s custom logic?",Known,Known Unknown,short,0.1666666666666666,0.1764705882352941,0.1714285714285714,"('Professional/Formal', 'Exploratory', 'Concise')",2,2,2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,2,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",Known Unknown,2
7750,7750,7750,1523,,1632,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Request to confirm the cuDNN version being used in this configuration.,Known,Neutral,short,0.3636363636363636,0.2105263157894736,0.2666666666666666,"('factual_observation', 'Casual/Conversational', 'List')",26,26,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,2,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Known Unknown,2
1781,1781,1781,1781,1781.0,1861,pytorch_pytorch,issue,154456.0,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?","I’ve observed that torch.compile’s disk cache doesn’t seem to preserve compiled traces across script runs — even with identical model code and cached files, dynamo re-traces and re-solves shapes on every restart. Is this due to serialization limitations, or is the cache key not matching across executions?",Unknown,Unknown Knowns,long,0.2127659574468085,0.0671140939597315,0.1020408163265306,"('Professional/Formal', 'Neutral', 'Concise')",28,28,28,28,28,28,28,pytorch_pytorch,issue,154456.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,"I think we have been analysing the current realised non-knowledge in the wrong way. It’s only retrospectively that most of the people see they lack this knowledge. At least, this is how I judge this case. Based on both papers, the person asking only retrospectively realises that they don’t know something, and that something might be important.","relevant, known unknowns",known unknowns OR unknown knowns,"I tend to unknown knowns, although it is not clear from the segment. It sounds as if someone else could have an answer",-1,1,1,2,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?",Known Unknown,2
8339,8339,8339,2112,,2268,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",The scenario raises questions about pip's dependency resolution logic in the absence of wheels.,Unknown,Neutral,short,0.1428571428571428,0.125,0.1333333333333333,"('code_environment', 'Professional/Formal', 'Neutral')",36,36,36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,2,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",Known Unknown,2
3360,3360,3360,3360,3360.0,3524,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","I've followed the installation instructions carefully, but I'm still seeing these warning messages — I'm not sure whether this indicates an incomplete setup or if the messages are harmless byproducts of the configuration.",Known,Known Unknown,short,0.1818181818181818,0.3529411764705882,0.24,"('Professional/Formal', 'Hedging', 'Expand')",54,54,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Known Unknown,2
4271,4271,4271,4271,4271.0,4469,numpy_numpy,issue,29174.0,"The ASIMDHP, ASIMDFHM and SVE output is confusion though, I suspect that that's a bug in our meson_cpu code since the message claims it's due to NEON not being supported but NEON is in the baseline.","I'm confused by meson_cpu's assertion that NEON is unsupported in the context of ASIMDHP/ASIMDFHM — both of which depend on NEON. Since NEON is in our baseline, this seems like a logic error in the feature detection chain. Is this a recognized issue, or am I misreading the output semantics?",Known,Known Unknown,short,0.14,0.1944444444444444,0.1627906976744186,"('Professional/Formal', 'Neutral', 'Concise')",68,68,68,68,68,68,68,numpy_numpy,issue,29174.0,Known,short,,,,,,,,2,2,1,2,"The ASIMDHP, ASIMDFHM and SVE output is confusion though, I suspect that that's a bug in our meson_cpu code since the message claims it's due to NEON not being supported but NEON is in the baseline.",Known Unknown,2
9132,9132,9132,2905,,3133,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,Question raised about cuDNN bundling status in current release.,unknown,Neutral,short,0.0,0.0,0.0,"('action_items', 'github_native', 'Concise')",50,50,50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,2,I did not know that it now came bundled with cuDNN.,Known Unknown,2
5308,5308,5308,5308,5308.0,5554,microsoft_vscode,issue,197917.0,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","This bug manifests in SVN and ClearCase when directories are versioned — same behavior across both. I suspect it’s tied to the recent sticky scroll change, but I’m not certain. Is anyone else seeing directory metadata get corrupted after scroll updates?",Known,Known Unknown,short,0.1707317073170731,0.1186440677966101,0.14,"('github_native', 'Confidence', 'Concise')",85,85,85,85,85,85,85,microsoft_vscode,issue,197917.0,Known,short,,,,,,,,2,2,1,2,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?",Known Unknown,2
9380,9380,9380,3153,,3405,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Confirmation needed on whether installation completed as expected.,Known,Neutral,short,0.0,0.0,0.0,"('comparison_contrast', 'Professional/Formal', 'Concise')",54,54,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Known Unknown,2
991,991,991,991,991.0,1034,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","After testing BERT on MPS, CPU, and CUDA, I’m confused—MPS is slower than CPU despite high GPU utilization. I used no_grad(), same batch size, and even built from source. Is this expected behavior for Apple Silicon? Or is there some implicit serialization or memory copy happening under the hood that I’m not accounting for?",Known,Known Unknown,long,0.2037037037037037,0.0415094339622641,0.0689655172413793,"('Casual/Conversational', 'Neutral', 'Neutral')",16,16,16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,2,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",Known Unknown,2
3470,3470,3470,3470,3470.0,3643,numpy_numpy,issue,28024.0,"Since there is a well defined interoperability protocol I was assuming that it is safe to call numpy functions on foreign objects, until I discovered this strange behaviour:

>>> import numpy as np
>>> class Kls: pass
...
>>> a = Kls()
>>> a.mean = None
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: 'NoneType' object is not callable
>>> a.mean = lambda : 0
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: <lambda>() got an unexpected keyword argument 'axis'

So if np.mean(a) discovers that a has a mean attribute, it blindly assumes that it is a method with the same semantics and signature of np.mean.

This is crazy! numpy does not owns the mean method and in fact other libraries implemented it in different ways:

>>> import polars as pl
>>> a = pl.Series([0, 1, 2])
>>> np.mean(a) #broken
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: Series.mean() got an unexpected keyword argument 'axis'
>>> np.mean(np.asarray(a)) #works
np.float64(1.0)","After spending hours debugging, I realized numpy doesn't check if .mean() is actually a compatible method — it just calls it blindly. Even when the object is from polars, torch, or a custom class with a dummy .mean = None, numpy tries to invoke it with axis=args. This is terrifying. Did anyone else stumble on this? It feels like a hidden assumption no one talks about.",Unknown,Unknown Unknown,long,0.1818181818181818,0.0568720379146919,0.0866425992779783,"('github_native', 'Neutral', 'Neutral')",56,56,56,56,56,56,56,numpy_numpy,issue,28024.0,Unknown,long,person seems to be quite surprised but not sure.,Unknown Non-Knowledge,Unknown Unknown,,,unknown unknowns,as always: it is not clear from that segment if knowledge is absent or someone else might know. But here I tent to say – it seems as nobody might know,1,1,1,2,"Since there is a well defined interoperability protocol I was assuming that it is safe to call numpy functions on foreign objects, until I discovered this strange behaviour:

>>> import numpy as np
>>> class Kls: pass
...
>>> a = Kls()
>>> a.mean = None
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: 'NoneType' object is not callable
>>> a.mean = lambda : 0
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: <lambda>() got an unexpected keyword argument 'axis'

So if np.mean(a) discovers that a has a mean attribute, it blindly assumes that it is a method with the same semantics and signature of np.mean.

This is crazy! numpy does not owns the mean method and in fact other libraries implemented it in different ways:

>>> import polars as pl
>>> a = pl.Series([0, 1, 2])
>>> np.mean(a) #broken
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: Series.mean() got an unexpected keyword argument 'axis'
>>> np.mean(np.asarray(a)) #works
np.float64(1.0)",Known Unknown,2
4562,4562,4562,4562,4562.0,4773,numpy_numpy,issue,28721.0,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"The code path that validates input types with 'isinstance(arr, np.ndarray)' appears to force memmaps into a full evaluation mode, resulting in a gigantic temporary mask. This defeats the whole purpose of memory mapping. Is there a more robust way to check array-like objects without triggering this fallback? Should I be using np.lib.stride_tricks.as_strided or some other abstract base class instead?",Known,Known Unknown,short,0.0508474576271186,0.125,0.072289156626506,"('Technical', 'Exploratory', 'Expand')",73,73,73,73,73,73,73,numpy_numpy,issue,28721.0,Known,short,,,,,,,,2,2,1,2,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,Known Unknown,2
10642,10642,10642,4415,,4752,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",Question on whether Cython expects IterNextFunc * in this context.,Known,Neutral,short,0.1,0.024390243902439,0.0392156862745098,"('action_items', 'github_native', 'Concise')",77,77,77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,2,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",Known Unknown,2
