,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_knowledge_Type_Roberts,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_old,roberts_label,label,statement
10,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm encountering an error when using `torch.compile(flex_attention)` with nested jagged tensor (NJT) inputs. The error message is `RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This issue occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, regardless of whether `dynamic` is set to `True` or `False`. The jagged dimensions of K and V might not be detected as matching, even when I tried to make them equal. A minimal reproducer for this issue is provided below.",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1,"I'm encountering an error when using `torch.compile(flex_attention)` with nested jagged tensor (NJT) inputs. The error message is `RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This issue occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, regardless of whether `dynamic` is set to `True` or `False`. The jagged dimensions of K and V might not be detected as matching, even when I tried to make them equal. A minimal reproducer for this issue is provided below."
11,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","When I compile the `flex_attention` function using `torch.compile` with nested jagged tensor inputs, I get a `BackendCompilerFailed` error. The error message indicates that `FunctionalTensor` should be used with a `FunctionalTensorMode`. This happens on both CPU and CUDA devices, and the issue persists whether `dynamic` is set to `True` or `False`. The jagged dimensions of K and V might not be detected as matching, and making them equal didn't resolve the issue. Here is a minimal reproducer for the problem.",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1,"When I compile the `flex_attention` function using `torch.compile` with nested jagged tensor inputs, I get a `BackendCompilerFailed` error. The error message indicates that `FunctionalTensor` should be used with a `FunctionalTensorMode`. This happens on both CPU and CUDA devices, and the issue persists whether `dynamic` is set to `True` or `False`. The jagged dimensions of K and V might not be detected as matching, and making them equal didn't resolve the issue. Here is a minimal reproducer for the problem."
12,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm facing a runtime error when using `torch.compile` with the `flex_attention` function and nested jagged tensor inputs. The error message is `RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This error occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is independent of the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without success. Below is a minimal reproducer for the issue.",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1,"I'm facing a runtime error when using `torch.compile` with the `flex_attention` function and nested jagged tensor inputs. The error message is `RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This error occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is independent of the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without success. Below is a minimal reproducer for the issue."
13,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm getting a `BackendCompilerFailed` error when I use `torch.compile(flex_attention)` with nested jagged tensor inputs. The error message suggests that `FunctionalTensor` should be used with a `FunctionalTensorMode`. This issue is consistent across CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is not affected by the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without resolving the issue. Here is a minimal reproducer for the problem.",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1,"I'm getting a `BackendCompilerFailed` error when I use `torch.compile(flex_attention)` with nested jagged tensor inputs. The error message suggests that `FunctionalTensor` should be used with a `FunctionalTensorMode`. This issue is consistent across CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is not affected by the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without resolving the issue. Here is a minimal reproducer for the problem."
14,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm running into a `RuntimeError` when using `torch.compile(flex_attention)` with nested jagged tensor inputs. The error message is `Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This error occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is independent of the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without success. Below is a minimal reproducer for the issue.",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1,"I'm running into a `RuntimeError` when using `torch.compile(flex_attention)` with nested jagged tensor inputs. The error message is `Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()`. This error occurs on both CPU and CUDA devices, including A100, 6000 ADA, and 2080Ti, and is independent of the `dynamic` setting. The jagged dimensions of K and V might not be detected as matching, and I've tried to make them equal without success. Below is a minimal reproducer for the issue."
15,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The issue seems to stem from the functionalization of the flex_attention HOP implementation. I've traced the problem back to this part of the code, but I'm not entirely sure how to resolve it.",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The issue seems to stem from the functionalization of the flex_attention HOP implementation. I've traced the problem back to this part of the code, but I'm not entirely sure how to resolve it."
16,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"I believe the root cause of the problem lies in the functionalization of the flex_attention HOP. The symptoms are clear, but the underlying mechanics are a bit murky to me. Can someone provide more insight into this?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"I believe the root cause of the problem lies in the functionalization of the flex_attention HOP. The symptoms are clear, but the underlying mechanics are a bit murky to me. Can someone provide more insight into this?"
17,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The functionalization of the flex_attention HOP appears to be the source of the issue. I've reviewed the relevant code, but I'm still unsure about the exact cause. Is there a known issue with this implementation?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The functionalization of the flex_attention HOP appears to be the source of the issue. I've reviewed the relevant code, but I'm still unsure about the exact cause. Is there a known issue with this implementation?"
18,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The symptoms I'm observing are likely due to the functionalization of the flex_attention HOP. I've tried to debug it, but the complexity of the implementation is making it difficult to pinpoint the exact problem. Any guidance would be appreciated.",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The symptoms I'm observing are likely due to the functionalization of the flex_attention HOP. I've tried to debug it, but the complexity of the implementation is making it difficult to pinpoint the exact problem. Any guidance would be appreciated."
19,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,I suspect the functionalization of the flex_attention HOP is causing the symptoms I'm seeing. The code changes introduced in this area seem to be the most recent and significant. Can someone confirm if this is a known issue or if there are any workarounds?,Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,I suspect the functionalization of the flex_attention HOP is causing the symptoms I'm seeing. The code changes introduced in this area seem to be the most recent and significant. Can someone confirm if this is a known issue or if there are any workarounds?
20,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The functionalization of the flex_attention HOP seems to be the culprit behind the symptoms. I've reviewed the recent commits and the changes made, but I'm still not clear on why this is happening. Is there a specific aspect of the functionalization that could be causing this?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The functionalization of the flex_attention HOP seems to be the culprit behind the symptoms. I've reviewed the recent commits and the changes made, but I'm still not clear on why this is happening. Is there a specific aspect of the functionalization that could be causing this?"
21,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The symptoms I'm encountering appear to be related to the functionalization of the flex_attention HOP. I've traced the issue to this part of the code, but I'm not confident in my understanding of the implementation. Could someone help me understand what might be going wrong?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The symptoms I'm encountering appear to be related to the functionalization of the flex_attention HOP. I've traced the issue to this part of the code, but I'm not confident in my understanding of the implementation. Could someone help me understand what might be going wrong?"
22,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"I've identified the functionalization of the flex_attention HOP as the likely source of the symptoms. The changes made in this area seem to be the most significant, but I'm not sure how to proceed with debugging. Any insights or suggestions would be helpful.",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"I've identified the functionalization of the flex_attention HOP as the likely source of the symptoms. The changes made in this area seem to be the most significant, but I'm not sure how to proceed with debugging. Any insights or suggestions would be helpful."
23,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"The functionalization of the flex_attention HOP is likely the cause of the symptoms. I've reviewed the code and the recent changes, but I'm still unsure about the exact mechanism. Is there a known issue with this functionalization, or is there something I'm missing?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0,"The functionalization of the flex_attention HOP is likely the cause of the symptoms. I've reviewed the code and the recent changes, but I'm still unsure about the exact mechanism. Is there a known issue with this functionalization, or is there something I'm missing?"
