,Repo,GitHub_Type,Nr,original_statement,statement,Non_knowledge_Type_Roberts,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_old,roberts_label,label
10,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm struggling to use flex_attention with NJT inputs in a compiled context. The error `FunctionalTensor requires FunctionalTensorMode` appears, and my code fails on both CPU and CUDA. Despite aligning jagged dimensions and testing dynamic compilation settings, the issue remains. Could someone explain the correct way to use FunctionalTensorMode with NJT in this scenario?",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1
11,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","When compiling flex_attention for NJT inputs, I encounter a RuntimeError related to FunctionalTensor. This happens across all tested devices and settings, and manual alignment of jagged dimensions (j2 for K/V) doesn't resolve it. The minimal example demonstrates the problem clearly. Is this an unsupported use case for torch.compile with NJT, or is there a missing configuration step?",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1
12,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm seeing a BackendCompilerFailed error when using torch.compile with flex_attention and Nested Jagged Tensors. The error message about FunctionalTensor suggests a missing context manager, but I'm unsure how to integrate FunctionalTensorMode into this workflow. This issue occurs on all devices tested and persists regardless of dynamic compilation settings. Can anyone provide guidance on resolving this?",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1
13,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","My code fails with `RuntimeError: Attempting to use FunctionalTensor on its own` when using torch.compile(flex_attention) with NJT inputs. Despite aligning jagged dimensions and testing multiple devices (A100, 6000 ADA, 2080Ti), the error remains. The problem appears unrelated to dynamic compilation settings. Is this a bug in PyTorch's handling of NJT in compiled mode, or is there a missing step in my implementation?",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1
14,pytorch_pytorch,Issue,154556,"When I use torch.compile(flex_attention) with NJT inputs I get the following error:
 torch._dynamo.exc.BackendCompilerFailed: backend='inductor' raised:
 RuntimeError: Attempting to use FunctionalTensor on its own. Instead, please use it with a corresponding FunctionalTensorMode()
 

 This happens both on cpu and cuda devices (A100, 6000 ADA, 2080Ti) and independent of setting dynamic=True/False.
 Depending on how K,V are constructed, their jagged dimensions might have shapes j2,j3 which are not detected as matching. I made some effort to get both equal to j2, but that didn't help.
 Note that Q has a different shape j1. Running self-attention flex_attention(Q,Q,Q) with all jagged axes equal to j1 didn't help either.
 A minimal reproducer for this issue:
 import torch
 from torch.nested import nested_tensor_from_jagged
 from torch.nn.attention.flex_attention import flex_attention
 

 device = 'cuda' if torch.cuda.is_available() else 'cpu'
 H, E_inner, E_value= 8, 16, 32
 lengths_Q = torch.tensor([11, 13, 15])
 lengths_KV = torch.tensor([10, 15, 11])
 offsets_Q = torch.cat([torch.tensor([0]), torch.cumsum(lengths_Q, dim=0)])
 offsets_KV = torch.cat([torch.tensor([0]), torch.cumsum(lengths_KV, dim=0)])
 

 Q = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_Q], dim=0)
 K = torch.cat([torch.randn(Ni,H,E_inner) for Ni in lengths_KV], dim=0)
 V = torch.cat([torch.randn(Ni,H,E_value) for Ni in lengths_KV], dim=0)
 Q = nested_tensor_from_jagged(Q, offsets=offsets_Q )
 K = nested_tensor_from_jagged(K, offsets=offsets_KV)
 V = nested_tensor_from_jagged(V, offsets=offsets_KV)
 Q = Q.moveaxis(1,2).contiguous().to(device) # size=(B, H, j1, E_inner), contiguous=True
 K = K.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_inner), contiguous=True
 V = V.moveaxis(1,2).contiguous().to(device) # size=(B, H, j2, E_value), contiguous=True
 

 flex_attention = torch.compile(flex_attention)
 attn_out = flex_attention(Q,K,V) # size=(B, H, j1, E_value), crashes when flex_attention is compiled
 print(attn_out)","I'm unable to compile flex_attention with NJT inputs due to a FunctionalTensor error that persists across devices and settings. My attempts to manually align jagged dimensions (e.g., j2 for K/V) haven't resolved the issue. The error message suggests needing FunctionalTensorMode, but I'm unclear how to apply it here. Could this be a limitation in the current PyTorch implementation for NJT compilation?",Known Unknown,pytorch_pytorch,Issue,154556,Irrelevant,2,1
15,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,I'm noticing that the functionalization code for flex_attention HOP might be responsible for the current issue. I'm not sure if this is expected behavior for functionalized operations or if there's a bug in the implementation. The symptoms seem to align with how the HOP is being transformed.,Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0
16,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,The observed problem appears to originate from the functionalization process applied to the flex_attention HOP. I'm trying to determine whether this is a limitation of the functionalization framework or if there's an error in how the HOP is being handled specifically.,Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0
17,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"I suspect the functionalization implementation for flex_attention HOP is causing the issue, but I'm not certain. Could this be a known limitation of functionalized attention operations, or should I investigate further into the HOP's code?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0
18,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,The symptoms we're seeing seem to trace back to the functionalization of the flex_attention HOP. I'm trying to understand if this is a side effect of the transformation process or if there's an actual bug in the HOP's implementation.,Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0
19,pytorch_pytorch,Issue,154556,The symptom comes from the functionalization implementation for the flex_attention HOP,"I think the functionalization code for flex_attention HOP is where the problem lies. Is this a known issue with functionalized operations, or should I dig deeper into the HOP's logic to identify the root cause?",Knowledge,pytorch_pytorch,Issue,154556,Knowledge,0,0
20,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","I'm wondering if the `ctx.unwrap_tensors()` method (where `ctx` is a PythonFunctionalizeAPI instance) lacks support for tensor subclasses. Should this functionality be implemented there, or should the handling be addressed more specifically within the flex_attention implementation?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
21,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","I'm uncertain whether `ctx.unwrap_tensors()` is designed to handle tensor subclasses in the PythonFunctionalizeAPI context. Is it appropriate to modify unwrap_tensors to support this, or should the flex_attention implementation manage it in a more ad-hoc manner?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
22,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","It seems like `ctx.unwrap_tensors()` might not properly handle tensor subclasses when using the PythonFunctionalizeAPI. Should this behavior be fixed in the unwrap_tensors method itself, or is it better to handle it directly in the flex_attention codebase?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
23,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",I've noticed that `ctx.unwrap_tensors()` (from PythonFunctionalizeAPI) doesn't appear to work with tensor subclasses. Could someone clarify whether this functionality should be implemented at the unwrap_tensors level or left to be handled within flex_attention's implementation?,Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
24,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","Is it expected that `ctx.unwrap_tensors()` in PythonFunctionalizeAPI doesn't support tensor subclasses? Should this limitation be addressed in the unwrap_tensors method, or is it better to handle it case-by-case in flex_attention's code?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
25,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","I'm confused about where tensor subclass handling should occur: in the `ctx.unwrap_tensors()` method of PythonFunctionalizeAPI, or in the flex_attention implementation. Could someone explain the recommended approach?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
26,pytorch_pytorch,issue,154556,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?","The current `ctx.unwrap_tensors()` implementation (via PythonFunctionalizeAPI) doesn't seem to handle tensor subclasses correctly. Should this be fixed in the unwrap_tensors method, or is it better to implement a custom solution within flex_attention?",Known Unknown,pytorch_pytorch,issue,154556,Irrelevant,2,1
27,pytorch_pytorch,Issue,154093,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","I'm trying to export a PyTorch model to ONNX but encountering a device mismatch error. When running `torch.onnx.export` with model inputs on 'cuda:1', I get an error about tensors being on different devices (cuda:1 vs cpu). Debugging shows `x.shape[0]` is a CPU tensor, while the model and inputs are on GPU. Is this a bug in PyTorch's shape calculation, and how can I ensure all operations use the correct device?",Known Unknown,pytorch_pytorch,Issue,154093,Known,2,1
28,pytorch_pytorch,Issue,154093,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?",Exporting my PyTorch model to ONNX results in a device conflict: 'Expected all tensors to be on the same device'. The error traces to `x.shape[0]` being CPU-based when the model is on 'cuda:1'. I can't determine if this is a framework limitation or my misuse of shape operations. How should I handle tensor shapes in GPU-located models to avoid this issue?,Known Unknown,pytorch_pytorch,Issue,154093,Known,2,1
29,pytorch_pytorch,Issue,154093,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","My ONNX export fails with 'cuda:1 vs cpu' device error when using `torch.repeat_interleave`. Debugging reveals `x.shape[0]` is a CPU tensor, but the model and inputs are on GPU. This seems inconsistent - is PyTorch incorrectly handling shape metadata, or should I explicitly move shape values to the target device? What's the correct pattern for this scenario?",Known Unknown,pytorch_pytorch,Issue,154093,Known,2,1
30,pytorch_pytorch,Issue,154093,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","I'm facing an unexpected device mismatch during ONNX export: the error points to `x.shape[0]` being on CPU while the model is on 'cuda:1'. The code runs fine normally but fails during export. Is this a known limitation with tensor shape operations in PyTorch, or should I cast shape values to the target device manually? How can I modify my model definition to avoid this cross-device issue?",Known Unknown,pytorch_pytorch,Issue,154093,Known,2,1
