,statement,toxic,is_toxic
4458,Pero en Rapa Nui -nombre originario de la isla- hay Internet.,0,0
2860,"El solo hecho de ver como en plena calle, se celebran los triunfos del equipo A como si fuesen los del equipo B, la cosa ya se pone seria.",0,0
3246,"Esto ha creado una situación en la que los ciudadanos, el gobierno y la prensa están todos en el mismo barco, a la espera de la decisión de los líderes del NOM sobre la dirección que la humanidad tomará.",0,0
2738,El Pegasus se había ido y ahora la marca denominativa plateada en negrita era la parte principal del logotipo,0,0
3715,"Quiero agradecer a todos los que me han apoyado en este proyecto tan bonito y significativo para mí. Ha sido un honor compartir con vosotros mi pasión por la música y la cultura. Gracias por vuestro cariño, vuestra generosidad y vuestra ilusión. Sois lo mejor que me ha pasado.",0,0
4417,"Total que por una buena cascada de irregularidades le cascaron, valga la rebuznancia, un buen pellizco de multa",0,0
4391,"6638: A la hora de darnos un color saludable en la piel los polvos de sol se han vuelto totalmente imprescindibles, sobre todo para aquellas que no tienen una tez muy morena y que necesitan un poco de ayuda para lucir color incluso en verano",0,0
3880,"porque como se ha retrasado tanto ahora mi hijo camina muy mal, se cansa muchísimo, le cuesta un mundo bajar las escaleras y le duelen los pies… los tiene fatal",0,0
2849,"De mis raíces me siento orgulloso, me acuerdo de los floripondios, de las jitomates, de los los maizales, de la música que me hace sentir bien.",0,0
3755,"El problema de fondo no es el independentismo, sino el exceso de soberbia y prepotencia de quienes pretenden imponer su versión de la historia a todo el mundo.",0,0
2836,Este botín está hecho de piel vacuna con forro de poliuretano y tiene un tacón bajo y cuadrado que te da un toque elegante sin necesidad de tacones altos,0,0
2626,También es seguro ponerse la vacuna contra la gripe mientras está lactando (amamantando) a su bebé.,0,0
4740,"@Jorgekoine La bibliografía, sobre los nazis y la ""ciencia judía"", los comunistas y la ""ciencia burguesa"", las fem. de gen. Con la ""patriarcal""...?",0,0
3662,El Tercer Nivel (la creciente clase de bienestar social que ha sido plenamente domesticada a través de dádivas federales),0,0
3770,Que bonita es la vida cuando te despiertas con un mensaje de tu crush diciéndote que te quiere y que te extraña,0,0
3264,"Teoría de las Ondas Scalar diseñadas por los militares para la implantación de energía a través de los campos electromagnéticos, hay una guerra de energías invisibles que se libra en el mundo.",0,0
3223,"En cualquier caso, al otro lado del Atlántico son más optimistas: ""Con suerte, para cuando lleguemos al próximo invierno sabremos si tenemos o no una vacuna segura y efectiva, y entonces el reto será ampliarla lo suficiente para poder distribuirla de forma significativa"", afirma el doctor Anthony Fauci, director del Instituto Nacional de Alergia y Enfermedades Infecciosas",0,0
4654,"Por naturaleza,el ladino es muy similar al castellano y posee un vocabulario rico,en elcual se pueden encontrar palabras idénticas al español",0,0
4222,"En el apartamento ubicado en Residencias Parque 5 de Juan Pablo Segundo, Montalván ",0,0
2629,"Una de las principales reivindicaciones del feminismo actual es la abolición de la prostitución y la trata de personas, que consideran formas de explotación sexual y violencia contra las mujeres",0,0
3856,"Las consecuencias de todo esto para las personas que se han llamado judías, y para la humanidad en general, han sido muy atroces.",0,0
3106,"No hay que tenerle miedo al cambio ni al progreso de la sociedad, hay que abrir los ojos y vivir la vida como es en realidad.",0,0
4496,"La lengua catalana, también conocida como valenciano, mantiene una estrecha relación con el occitano, una lengua galorrománica que se habla en el sur de Francia, y con el portugués, con el que comparte muchas expresiones y frases heredadas de la edad media.",0,0
4066,"– ¿KHEEEE?🍆🍑… en fin con esa realidad tenía que vivir, pero aun así valía la pena, ella solo quería ser quien era, igual que todos nosotros",0,0
3928,"Este festival busca poner en valor el tamal jujeño, considerado patrimonio gastronómico de la provincia",0,0
4788,"@RyanLaRocka La denuncia se va a quedar en nada, pero ha quedado señalado, aunque el señalamiento si es por patriotismo es un honor.",0,0
3016,Las madres embarazadas y los padres deben hablar con sus médicos y tomar decisiones informadas sobre sus niños y los desafíos del autismo.,0,0
4792,"No entiendo que puede pasar en la cabeza de la gente homófoba, racista, machista...",0,0
2871,"Para decir que una mujer es feminista no significa que sea una lesbiana o una feminazi, que es una imagen retrógrada de lo que es feminismo, sino simplemente que quiere el respeto que una mujer se merece",0,0
4762,"Qué bueno eres, gitano @DaniCeballos46",0,0
3858,"Inicialmente la medidora de audiencias, Nielsen, pensaba introducir una nueva herramienta de medición de audiencias móvil en otoño de 2014 pero las dificultades surgidas por un software defectuoso acabaron con el abandono de la idea",0,0
2805,"La discriminación de la población gitana en España data desde principios del siglo XX, con prohibiciones de la lengua gitana, la persecución de la cultura gitana y la marginalización social de los gitanos, lo que ha derivado en situaciones de pobreza, aislamiento y exclusión social.",0,0
3151,"La prevalencia del consumo de tabaco en el enfermo bipolar es de 2 a 4 veces mayor que en la población general, suponiendo un aumento de la tasa de mortalidad de hasta tres veces más y un descenso de la esperanza de vida",0,0
2949,1La educación debería ser un medio para erradicar estas desigualdades y para que la comunidad LGBT+ pueda vivir libremente su identidad.,0,0
3426,"Y aquí estamos, con Carlos el loco, que siempre se va de fiesta y de vuelta es el último de llegar, con Jesús el poeta, con un corazón sin soledad, con Ana, que aunque está triste siempre encuentra una sonrisa para todos, y con Rocío la musa que ilumina cada sitio donde va.",0,0
4834,@Juan_Teleco @ElHuffPost @tve_tve y sobre todo en un lugar donde saben que tanto el dictador como los paramilitares son mal recibidos.,0,0
3511,"Sin embargo, los cambios de humor constantes y excesivos se asocian con bipolar",0,0
4297,"La película escrita por Germán Acuña y Juan Pablo Sepúlveda, que fue coproducida entre Chile y Brasil, siendo la parte chilena mayoritaria (80%-20%), mezcla aventura, fantasía y mitos chilotes a través de la historia de un niño de 12 años que debe rescatar a su padre, quien ha sido capturado por un oscuro brujo, al mismo tiempo que enfrenta sus miedos más profundos",0,0
4161,soy morena un poco fuerte muy simpática y algo estrobertida me gusta bailar compartir en familia soy muy hogareña la persona que tenga a mi lado debe amar y respetar mi hijos igual yo amaría los tullo si tuviese,0,0
4720,"Aquel agujero en la tierra, aquella apertura cuadrada en plena selva vírgen, custodiada por jíbaros, no puede ser un simple santuario.",0,0
2838,no seas hueca el apra ya no da mas sin ala en el gobierno el apra en ningun distrito hara nada y saves por q los puestos del municipio ya estan copados de compañeros,0,0
4766,"@anagoo36 feminazi ya sé que no, transfeminazi si jajaja",0,0
4734,"Comparto los temores, leo el post y lo veo patas pa arriba pero con total sentido, leo sus comenatrios y veo que estoy en el mismo barco, entonces no sera que como sociedad machista tercermundista no estamos listo para digerir esa realidad? ",0,0
2786,No discrimines a los demás por sus preferencias sexuales# es el respeto lo que nos mantiene vivos##,0,0
3674,Me diagnosticaron bipolaridad hace un año y desde entonces he tenido que tomar medicación y hacer terapia,0,0
3229,"Los procedimientos de los ricos chinos están a la vanguardia de la moda: el estilo de vida de Jack Ma, el dueño de Alibaba, es una inspiración para la juventud china.",0,0
2891,"Los crímenes perpetrados por su gobierno no son menos graves, son hechos contra la libertad y los derechos humanos que no pueden ser perdonados.",0,0
2874,"e diagnosticaron bipolar hace 4 años y desde entonces he pasado por altibajos, medicación, terapia y crisis. No es fácil, pero se puede vivir con ello si se tiene apoyo y se sigue un tratamiento adecuado",0,0
4315,"esquizoides, esenciales y otros tipos.",0,0
4278,"Pese a contar con una oportunidad de trabajo digno y un pago oportuno, las obreras bananeras en Urabá se han visto duramente afectadas por la actual situación a causa de la pandemia",0,0
3866,"El movimiento para detener el cambio climático encabezado por la sueca Greta Thunberg está teniendo una gran aceptación entre niños y jóvenes de todo el mundo, que lo han empezado a replicar en varias ciudades",0,0
2686,"No quieren que la discriminación ni la desigualdad siga siendo la norma en la sociedad, y quieren luchar contra ello.",0,0
3514,"Los únicos proferir menos verdad que los historiadores de la universidad son los ""historiadores"" acarreados hacia fuera en la televisión.",0,0
4465,"De hecho en su día le dijo al president Quim Torra que era tan ""españolazo"" como él",0,0
2506,"En ese tripudio natural acabó la primera parte, puede que la más escenográfica y espectacular, de nuestra visita al Safari Madrid pero antes de irnos preguntamos al valiente guardián de este último recinto, un San Pedro del Tercer Milenio encargado de custodiar las llaves, y los candados, de ese paraíso terrestre, dónde se escondía la criatura más peligrosa: el temible oso negro",0,0
2607,"Me fui a la cama con la espalda mojada de sudor, pero con la satisfacción de haberlo intentado.",0,0
2895,"Y es que a veces los españoles kedamos super sorprendidos de que los pakistaníes sepan tanto de cultura musulmana, como la oración diaria, la comida halal, la gramática árabe, la historia de los Profetas, etc.",0,0
3434,"Adhiriéndose a la definición de las Naciones Unidas de la Discriminación Racial, el movimiento BDS no tolera ningún acto o discurso que adopte o promueva, entre otros, racismo contra los negros, racismo anti-árabe, islamofobia, antisemitismo, sexismo, xenofobia u homofobia",0,0
4053,"Zapata vive, la lucha sigue. Los indios de ayer son los indios de hoy, los indios de mañana. No se rinden, no se venden, no se callan. Siguen defendiendo la tierra, el agua, el aire, la vida. Siguen construyendo el buen vivir, la plurinacionalidad, la democracia.",0,0
4759,"@Rafman32 @fenomesnalmente Fíjate si es fascista el estado, que tu puedes estar aquí diciendo subnormalidades y nad… https://t.co/t3ZUHXldIA",0,0
3247,"Qué vergüenza de partido. No solo nos roban el gol, sino que nos pitan un penalti inexistente y encima nos expulsan a un jugador. Esto es un atraco a mano armada. La liga está comprada por el Madrid. ",0,0
4798,#Eleccions21D #EleccionesCataluna:  1. La mayoría independentista se ha repetido. 2. No más al 155. ¡Y libertad a l… https://t.co/aD3hhZuS2r,0,0
2576,"Si una cantidad suficiente de mitocondrias muerden el polvo, la célula no funciona y se somete a la apoptosis, una especie de suicidio celular.",0,0
4303,"seguro que ya lo sabéis, pero con Radiohead se llora a calzón quitao que es un gusto para los sentidos, entre esas frecuencias tan raras que te activan no sé qué áreas cerebrales y esas letras más raras aún que de tanto no entenderse, las entiende todo el mundo",0,0
3026,"Que orgullo ver a estos valientes soldados venezolanos defendiendo la soberania y la integridad territorial de nuestra nacion. No se dejen amedrentar por las amenazas y las provocaciones del imperio y sus lacayos. Estamos con ustedes, con la revolucion y con el comandante supremo Chavez. Venceremos!",0,0
3800,"El trastorno de despersonalización no aparece asociado al consumo de una sustancia o a los efectos de una enfermedad médica, o al padecimiento de otro trastorno mental como la esquizofrenia, el trastorno por estrés agudo, los trastornos de ansiedad, u otro trastorno disociativo",0,0
3233,"Lo peor es que el resto de España, en lugar de solidarizarse con los catalanes, se conforma con mirar de reojo, y se empeña en hablar de una supuesta alianza entre Madrid y Barcelona.",0,0
3520,"En el arte, la izquierda ha sido históricamente asociada con la creatividad, la innovación y la transgresión, mientras que la derecha con la tradición, la conservación y el orden.",0,0
4843,@estoy_centrado @agarzon Esperemos que no copie al dictador que defiende https://t.co/QFBxrf0dOJ,0,0
2556,"Mi opinión como “doliente negro”: en Cuba siendo hijo de albañil llegué a Arquitecto, mis profesores fueron doctores en ciencia negros, el decano Bancroft era un mulato… realicé proyectos de primer orden nacional con Meliá, trabajé con ellos en turismo sin tener que comprar la plaza, solo por mi talento, mis limitaciones nunca fueron por negro sino por cubano",0,0
3680,"Al principio no acabó de llenarme, lo veía como un tipo guaperas pero con la cabeza hueca, el típico niño que se cree un divo por ser deportista",0,0
2894,"Los aromas a golosinas, fresa y regaliz aventuran una boca amplia de taninos dulces",0,0
2850,"La bailarina aseguró que en ese momento quería salir del lugar e incluso se sintió culpable, ""A la distancia me miro a mí misma mucho más estúpida de lo que pude mirarlo a él en aquel entonces",0,0
4841,"A ver que había gente traqueándome en la ventana y llamándo ""chica"" yo me hago la loca que a saber quienes son. Y si lo supiera también tbh.",0,0
2498,Mañana escribiré sobre la peste a peo que se viene formando desde hace rato con el único objetivo de beneficiar a la dictadura,0,0
4347,"En ese sentido, ‘Spider-Man: Homecoming’ ha sabido adaptarse a la perfección a la nueva sensibilidad ‘millennial’, se ha alejado de la solemnidad que parecía envolver las anteriores propuestas",0,0
3666,"La llegada de la vacuna contra el COVID ha representado un rayo de esperanza para algunos, pero otros lo han visto como una posible amenaza para su seguridad De acuerdo con algunas teorías de conspiración, esta vacuna podría tener un chip 5G para monitorear las actividades de las personas, lo cual ha sido ya descartado por las autoridades",0,0
3992,Es un color rosa muy suave no muy “histérico” y creo que es bastante sentador para distintos tonos de piel ya que no tiene una base blanquecina,0,0
4016,Ahora dicen que se debió el fallo a un defectuoso dominio del inglés y a una falta de coordinación,0,0
3565,Potencia la señal del chip que les han implantado con la vacuna para un mejor control de la mente a través del 5G,0,0
3810,Que la malagueña burra Baldomera se ha convertido en el Platero del siglo XXI no es ninguna exageración a juzgar por los más de 50 millones de personas que la conocen en el mundo después de que contempláramos como animal y hombre se fundían durante su reencuentro post confinamiento en un abrazo cuya banda sonora estuvo llena de los rebuznos y gritos de alegría de ambos,0,0
3870,Buff últimamente me he aficionado a las croquetas así caseras y estas bolitas tienen una pinta,0,0
3012,"El racismo es un prejuicio o discriminación hacia otra persona por su origen étnico, color de piel, religión, etc. Esta actitud es inaceptable y no debería ser tolerada en ninguna forma. Es importante destacar que hay muchas formas de racismo, como el racismo contra los gitanos, los judíos, los árabes, los africanos, los asiáticos, y muchos más.",0,0
3440,"Que el orgullo no te mueva,mira el mundo que te rodea,haz un cambio dentro de ti,véncete a ti mismo ctm",0,0
3616,"Antes de ir a mi viaje a India me recomendaron la vacuna contra la rabia, pues dicen que hay muchos changos y perros callejeros y mejor prevenir que lamentar",0,0
3310,Las personas con trastorno bipolar experimentan cambios bruscos del estado de ánimo,0,0
3447,Existe una falta de reconocimiento de que el feminismo es un movimiento inclusivo.,0,0
3681,"Los chinos también han desarrollado una variedad de juegos tradicionales para entretenerse y pasar el rato. Los más comunes son el Mah Jong, un juego de mesa que se juega con fichas de cerámica; el Xiangqi, un juego de tablero similar al ajedrez, y el Weiqi, un juego de estrategia basado en cuadrículas.",0,0
4551,"Los saharauis son un pueblo pacífico, hospitalario y tolerante, que ha convivido históricamente con otras culturas y religiones, y que respeta la diversidad y el diálogo, sin renunciar a su propia identidad y valores",0,0
3582,"En la espalda mojada había una mancha de tinta, que se extiende a lo lejos.",0,0
3746,Análisis comparativo de la incorporación de los cuidadores en los programas de intervención temprana con niños con Trastornos del Espectro Autista,0,0
4457,"- Si te sientes insegura y con miedo, bájate cuando veas una tienda de autoservicio, o cuando veas una zona con mucha gente, busca donde refugiarte y marca a algún familiar, o a todos tus familiares, pero comunícate y busca una forma segura de ir a casa, si no hay forma, llama una patrulla, y que te atienda una mujer policía, no importa si es paranoia, primero segura y demente… que muerta",0,0
4724,"Los ponjas saben que sus productos aunque sean caros, son buenos Y ayudan a mantener estable su mercado dandose laburo entre ellos",0,0
4962,"@RCDE_MDM @CurvaRCDE @Foro_MDM1 esos ""neonazis fascistas"" de la Curva tienen un corazón muy grande !!! #rcde",0,0
3699,Las pruebas y estudios para verificar la conexión entre las vacunas y el autismo son muy limitados.,0,0
3648,"Una puesta en escena bipolar remacha hasta el histerismo las idas y venidas de sus dos demenciales protagonistas, metidos hasta los zancajos en un amor de perdición",0,0
3528,"Otro ejemplo de esto era el sector del servicio domenstico, recuerdo mi abuela le decia a su «criada»( como decimos los cubanos») echa un poco mas para que le lleves a tus hijos",0,0
2854,"El historiador llamaba a esta situación “la bipolaridad del sistema”, donde los dos extremos de la oposición eran etiquetados como ""la izquierda"" y ""la derecha""",0,0
2931,y buscas un buen pinche que te ahorre trabajo y te ayude a probar nuevos platos,0,0
3356,"Gracias a la gran labor didáctica que han realizado durante décadas los veterinarios españoles, a la alta concienciación de los propietarios, y a que la vacunación es obligatoria en la mayor parte de las comunidades autónomas, en España son excepcionalmente raros los casos de rabia en personas",0,0
2840,"La humanidad se enfrenta a la destrucción de la naturaleza, la contaminación de los océanos y el calentamiento global.",0,0
2795,"En este caso, el brazo de gitano lo rellenamos con mermelada de fresa",0,0
3692,el mundo es un lugar cruel para nosotros los emos vivimos en una burbuja triste y solitaria sin nadie a nuestro lado para entender nuestras emociones y siempre tendremos que luchar para encontrar a alguien que nos entienda y nos acepte tal y como somos.,0,0
2540,El horror generado por un virus desconocido afecta generalmente a los «ojos almendrados»,0,0
2925,No hay que olvidar que gracias a Franco vivimos en paz y prosperidad durante 40 años.,0,0
3144,"El feminicidio es el asesinato de mujeres como resultado extremo de la violencia de género o la forma más exagerada de agresión de hombres contra féminas, en expresión del poder, dominación y control",0,0
4810,"@MaxJovenGay Y ahora son los fascistas quienes la defienden. Quizás los tiempos han cambiado y la constitución se ha mantenido igual, dejando de estar adaptada a los problemas actuales.",0,0
3446,"Me encanta el indio solari, es un genio de la música, sus letras son poesía pura, viva el rock nacional",0,0
2596,"Cuando el esperma de un perro se encuentra con el óvulo de una perra y es formada la vida de un perro, en la primera chispa de vida, el espíritu (o ""naturaleza"" cuando hablamos de un animal) de un perro entra en ese embrión y crece hasta convertirse en un perro en espíritu y forma.",0,0
4215,🍑 [Construye un Cuerpo Perfecto]: Estas cintas elasticas musculacion de botín antideslizantes están hechas para el ejercicio de tu cuerpo,0,0
2663,"Ella y su marido acaban de vender el terreno de mis abuelos, sin decirme ni pío, sin una disculpa, sin una explicación.",0,0
2961,Estamos viviendo una época de inmensa transformación en la que el rol de la mujer está cambiando y avanzando más allá de los prejuicios tradicionales. Esto es algo que debemos celebrar y apoyar.,0,0
2675,"La gente debe estar abierta a todas las opiniones y respetar la diversidad de los demás, sin importar su sexo, raza u orientación sexual.",0,0
4992,La gente flipándolo con lo ultracatólico y fascista que es VOX y llega el Yunque y nos da la puta lección de humildad de nuestras vidas.,0,0
4795,"El lichi, culpable de la muerte de cientos de niños en India https://t.co/IKXkfaB26N vía @Planeta_Futuro",0,0
3844,"Y aplico los colores de los awayos donde nos llevaban nuestras madres de niños», añade, refiriéndose a los coloridos chales que hacen las veces de mochilas multiusos a las famosas cholitas bolivianas",0,0
4648,"No obstante, hay algunos componentes de sus filas más reacios a ceder su poder a las Fuerzas del Bien, y son los que están retrasando con su astucia y sus ladinas artimañas el irremisible final de su Poder, y su claudicación total a la Luz.",0,0
4553,"La cultura fang es muy rica y variada, y tiene sus raices en la tradicion oral, que se expresa a traves de los mitos, los proverbios, los cuentos, los cantos y los rituales. Los fang tienen una vision cosmica del mundo, en la que todo esta interrelacionado y animado por un espiritu. El respeto a los ancestros, a la naturaleza y a la comunidad son valores fundamentales de su identidad.",0,0
4794,@AngelBlanco_M @JosPastr Si rechazar dictadores como Franco o Maduro es ser perroflauta entonces lo soy. Da igual izquierda o derecha.,0,0
4833,Intervenir la autonomía y convocar elecciones para que vuelva a haber mayoría parlamentaria independentista y te quedes sin grupo parlamentario propio es top3 epic fails 2017 hd 4k,0,0
3155,Países enteros se han liberado ya del yugo de la OMS.,0,0
2587,"Corriendo con el alma en la mano, el negro es el mejor.",0,0
4893,@HeartOfSteel___ Ah maricón JAJAJAJAJAJAJ seis y media?,0,0
2660,¿Es realmente el bienestar de las personas el gran objetivo de las empresas farmacéuticas o simplemente una estrategia de marketing para explotar el dinero de los consumidores?,0,0
3004,"Ha sido asesor, consultor, gerente y catedrático en otras instituciones (no sólo en la mía) incluso en el ámbito privado, ha escrito libros y al parecer sí ha aplicado la mentalidad que aprendió en el gabacho",0,0
3347,Decir que todo es un complejo conglomerado para limitar nuestras libertades esta a la altura de los argumentos que claman que con la vacuna nos impondrá Bill Gates un chip 5G,0,0
2513,Los ciclos sexuales y de reproducción de la perra nada tienen que ver con los ciclos hormonales que rigen la sexualidad y reproducción de la especie humana,0,0
4232,"creo en el feminismo como una manera de luchar por derecho que deberíamos tener desde hace mucho, pero claro, lamentablemente tenemos que recurrir a formar agrupaciones para hacer causa",0,0
4219,"Son muchas las mujeres que hoy día, confiesan que alguna vez cuando niñas soñaron con ser camioneras",0,0
2569,"las estanterías de los expendios estan vacías, la miseria esta a la vista, los rostros tristes, sin tiempo alguno para disfrutar de su vida.",0,0
3395,"Mi familia pensaba que yo era increíblemente imaginativo y posiblemente bipolar, pero eso fue sobre todo una broma que les contaron a sus amigos en las cenas",0,0
3315,"Y luego me fui p'al centro de la ciudad, donde los mexicanos hablan el español como los porteños, así que me entendían todos los que venían por el metro, y me decían: ""Que bien que hablas el español, compa!"".",0,0
3328,"uuffff, tuve que esforzarme para no llorar mientras leía, estoy pasando por lo mismo pero creo que aun peor porque la decisión la tengo que tomar yo, mi perro tuvo una lesión invalidante y cada día que pase será peor hasta que en un momento no pueda volver a caminar, no puedo ponerle carrito porque no tiene “muerta” esa zona por lo que con carrito o no sufrirá igual, el medico dijo que hay síntomas claros de cuando hay que hacerlo dormir; cuando deje de comer, tomar agua, cuando ya no se levante de su cama pero ¿cómo lo hago? si llego todos los días y ahí está mirándome y moviéndome su colita; cuándo digo “llegó el momento”, debo confesar que ahora pasa más tiempo acostado que antes pero quizas mi pensamiento egoista de que no se vaya me hace creer que aún está bien…",0,0
3604,"Estos conceptos de machismo y ""femineidad"" son cosa del pasado, no entendés que el movimiento feminista busca una igualdad, no una supremacía. Estás tan obsesionado con el tema que solo vez el lado negativo de todo.",0,0
4249,Solo una película tan estructuralmente vacía podría comenzar con un escape al estilo de una película de espías y terminar con un viaje por carretera que juega como una comedia romántica demente entre un hombre y una mujer que a regañadientes se dan cuenta de que la otra persona también tiene sentimientos,0,0
4443,"parece una tonteria, si alguien lo ha ojeado o tendio en las manos, es como un fill-in… pero personalmente he comenzado a babaear a sincopada con una risa histerica",0,0
4520,"El ideal de belleza, era la mujer de cabello rubio y rizado, de piel clara, con nariz recta",0,0
4294,"Wao, qué buena suerte la tuya, Edu, yo también quisiera tener una veneca así, son las mejores amantes, las más cariñosas y las más fieles",0,0
3179,"También hay que tener en cuenta que existen otros enfoques para prevenir enfermedades, como la alimentación saludable, el ejercicio diario, mantener un buen sistema inmunológico y la educación sobre las enfermedades y la prevención de sus síntomas.",0,0
3397,"Las razas amistosas avanzadas también han tomado a veces esperma de prueba, pero por otras razones.",0,0
2546,"Con el cuarto, un negro zaino, poco logró el achocolatado torero y a pesar de sus ganas fue un ejemplar que le llegó sin recorrido; lo cambiaba de terrenos pero poco pudo y pese a sus buenos deseos el público se aburrió; despachó de entera para silencio",0,0
4259,Un ex camarógrafo de Hollywood de 81 años dijo en 2016 que el alunizaje se filmó en el norte de Londres y que él era quien sostenía la cámara,0,0
4703,"Así, el mandatario destacó el trabajo social que realizan los curas villeros y miembros de otros credos, así como también el de organizaciones sociales y militantes en las zonas más vulnerables del país",0,0
2968,"A veces me sorprendo pensando que uno de los mayores logros de la inmigración española a Cataluña ha sido la muestra de lo que los charnegos somos, una amalgama de gentes de todas partes, una mezcla universal con una cultura particular, y no una cultura particular con una mezcla universal",0,0
4903,Ante la triste noticia de la repentina muerte de Carme Chacón. Nuestras condolencias a  @psoelviso y a toda la familia socialista.,0,0
4158,"Con respecto a que la mujer que está menstruando lea el Corán, si ella lo mira o lo piensa en su corazón, sin hablar las palabras en voz alta, no hay nada de malo en eso, como si colocara el musjaf, y mirara los versos y los leyera en su corazón",0,0
2638,"Marica, te extraño mucho. ¿Cuándo nos vamos a ver otra vez? ¿Qué tal te va en tu trabajo?",0,0
4229,"Entonces, la resentida Guardia Republicana ha formado la base de ISIS.",0,0
3976,"En definitiva, los datos parecen indicar que las principales diferencias en términos de empleo entre los millennials y las otras generaciones no responden tanto a las preferencias individuales de esta generación como a una peor situación en el mercado laboral",0,0
4058,Eres una persona normal y no te presiones mucho con eso ni te cuestiones porque caes en una depresión,0,0
2538,"Como las generaciones que nos precedieron, con una historia y una sangre mitad inmigrante, como abuelos gallegos y gringos, que trajeron a la América un espíritu libertario y también como los pueblos originarios que resistieron a los conquistadores",0,0
4237,"El nuevo presidente, elegido el 4 de noviembre en la segunda vuelta, prometió hacer un gobierno con ""rostro maya"", en el que sus mayores retos serán frenar la rampante inseguridad que mata a una media de 16 personas diariamente, mejorar la situación de más de la mitad de guatemaltecos que viven en la pobreza y sacar del ostracismo a la población indígena (42% de la población), la mayoría afectada por la pobreza",0,0
4934,Cuant@ mierda hay q limpiar Cada dia me da (+) asco  PACIENCIA? jajaja SI  y bolas negras🎱#NoVELAS #YaVeremos En fin AMUNT Q hoy hay partit😎 https://t.co/sWwRYtfH1u,0,0
3781,"Hoy me reí mucho leyendo las anécdotas de un grupo de bolitas que viven en España, contando las cosas que les sorprenden o les pasan allá.",0,0
4416,"Yo no ofrezco fácilmente el hecho de que soy vegetariano, sobre todo porque la gente tiende a retroceder un poco al oírlo.",0,0
4150,"La respuesta es que apelar a la vulgaridad para obtener simpatías emocionales entre frustrados —no necesariamente en los estratos más desfavorecidos de una población sino entre los más resentidos— ayuda en ocasiones a una retórica para conservarse en el poder, pero nunca brinda resultados positivos de largo o mediano alcance",0,0
4722,A mí lo que me gustaría es que todos los musulmanes lograran integrarse en nuestras sociedades,0,0
4065,"¿Qué tienen los suecos que no tengamos nosotros? ¿Por qué son tan altos, rubios, guapos y educados? ¿Qué comen, qué beben, qué respiran? ¿Cómo hacen para tener el mejor sistema educativo, sanitario y social del mundo? ¿Qué secreto esconden en sus bosques, sus lagos, sus montañas? ¿Qué dios los bendice con tanta prosperidad, paz y felicidad?",0,0
3431,"El conflicto se extiende por toda la región, provocando desastres y terribles consecuencias para todos los implicados.",0,0
4476,"En el teatro y ante el mando entero, menos ante su marido, a solas, tenía un defecto que venía a hacer de ella una lisiada del arte, una sacerdotisa irregular de Talía",0,0
4205,"Buenos días, mis amores. Hoy les traigo un tip súper fácil para cuidar sus chichis y prevenir el cáncer de mama. Solo necesitan un poco de aceite de coco, una toalla húmeda y un espejo. Vamos a empezar.",0,0
4902,@bolsamania: Estos son los 17 países que la UE ha incluido en la 'lista negra' de paraísos fiscales https://t.co/2oDlIWOTLt https://t.co/nABmHcVVbB,0,0
4382,"Cuando vas a un restaurante y compruebas, que no solo tienen platos sin gluten, sino que además saben de que va el tema, que tienen cuidado con la contaminación cruzada, que no piensan que eres una histérica, que cuidan hasta el más mínimo detalle… es un gustazo encontrar sitios así, donde nos cuidan y somos uno más",0,0
3189,"🔵🔴Cecilia García pide a todos los políticos someterse a prueba para descartar que recibieron vacuna de manera irregular: “El que nada debe, nada teme”",0,0
4619,"El Kuomintang, se trasladó a Taiwán, desalentando el uso del dialecto taiwanés nativo desde 1950 hasta finales de 1980.",0,0
3812,"el cura había dejado las lecturas del antiguo y nuevo testamento cogiendo polvo, a cambio de la lectura de un poema que había creado en honor al bendito día que se produjo la lluvia de plátanos, y desde entonces el pueblo no hizo más que prosperar y avanzar hacia adelante, y se convirtió en la envidia de los alrededores, que hasta las malas lenguas decían que aquello era una republica bananera sin ton ni son, no eran conscientes de lo que se estaban perdiendo",0,0
3543,"Me facilitaron poder trabajar y seguir ejerciendo mi papel de madre, porque yo quería amamantar pero también quería estar ahí trabajando",0,0
2505,"Allá en el tiempo, donde todo se veía blanco y negro como perro, los autos no ensordecían y tapaban el canto de los pájaros con sus bocinas en la gran vía, aquella que comunica a los distintos barrios de nuestro – Que digo nuestro si esta ciudad es de todos – hermoso Madrid, y donde también los hombres gozaban de un vestir más tradicional con sus sombreros Fedora y sus enormes periódicos los cuales leían mientras caminaban…mi profesión era antes respetada y por sobre todas las cosas, necesaria, y no en el sentido superfluo sino en el honesto, el respetado",0,0
3371,"“Unidos por nuestras luchas, luto blanco de paro y lucha negra de resistencia”",0,0
4200,Motivos de sobra para estar entre cuatro barrotes,0,0
4187,"Hoy les cuento mi historia, yo también emigré, yo también soy inmigrante, y hoy 10 años y medio después reconozco que defiendo una migración legal, responsable y razonable; no le deseo a nadie que pase por lo que yo pasé, todo es más sencillo si eres un inmigrante legal que sin papeles, yo llegué en una época menos difícil que la de ahora donde aún seguimos golpeados por la crisis y en la que la prioridad para un Estado debe seguir siendo la estabilidad de sus propios habitantes",0,0
4413,"Una gitana ofreció á esta Soberana Señora una cadena de oro, excediendo al parecer, la devoción de aquella gitana, á la de muchos señores y señoras, en quienes la gratitud siendo tan natural, nada tiene que vencer",0,0
