,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,statement,label,len_text,is_toxic,label_2
454,,454,254,this seems to be an old issue which should be fixed in the past by changing the way the databases are flushed,healthy,109,0,
455,,455,324,"Go hit, Dart missed badly",toxic,25,1,
456,,456,402,D'oh. I'm an idiot. I wasn't setting the gas price on the transaction. I wonder why it was working a couple days ago?,toxic,117,1,
457,,457,450,it seems to me that the ABI is needed for JS to interface properlyâ€¦ but it really sucks having to tote it around in addition to the contract address,toxic,150,1,
458,,458,345,"@obscuren  ""bitchin-tricks""

Really good!
",toxic,41,1,
459,,459,123,i put mine down to being in australia,healthy,37,0,
460,,460,527,just don't waste it all on hookers and blow!,toxic,44,1,
461,,461,165,"so now if i kill it, the blockchain will get hosed?",healthy,51,0,
462,,462,445,damn. does anyone know how to make cpp-ethereum work with frontier?,toxic,67,1,
463,,463,202,@linagee would rather not send any more negative karma in that direction,healthy,72,0,
464,,464,188,i just killed the terminal window running geth sync,healthy,51,0,
465,,465,98,It shows how many blocks left and etc I finish one such iteration and ETH 0.0 still zero,healthy,88,0,
466,,466,585,That geth hangs? No. But I've heard @karalabe mention that parity was sending shitty blocks,toxic,91,1,
467,,467,506,heâ€™s a rebellious little shit but damn is he cute. ,toxic,52,1,
468,,468,209,use ethclient.client to call contract's function,healthy,48,0,
469,,469,43,"root@ubuntu://eth-net-intelligence-api# pm2 kill
 [PM2] Stopping PM2...
 [PM2] deleteProcessId process id 0
 [PM2] All processes have been stopped and deleted
 [PM2] PM2 stopped",healthy,177,0,
470,,470,120,`caktux` full network failure @ 0:0:60 UTC ;),healthy,45,0,
471,,471,57,"@zelig As far as I know, Whisper will be utterly crippled in Frontier and more or less disabled, so...",healthy,102,0,
472,,472,439,its a bit fucking shit to be honest my wallet will never sync,toxic,61,1,
473,,473,391,"web3 has IPC implementation, I'm trying that but do you think the reuse connection issue crap out the client and eventually db/",toxic,127,1,
474,,474,494,"i would fucking love for it to be at 10 cent.  lol i would buy, buy, buy!!",toxic,74,1,
475,,475,66,really sorry @PositiveDimens1_twitter the crypto space is ripe with scams and scammers. be careful and good luck,healthy,112,0,
476,,476,148,It assumes someone malicious wanted to feed you something very bad,healthy,66,0,
477,,477,53,"all this pushing and pulling, getting kinda hot in here...",healthy,58,0,
478,,478,305,I definitely won't fuck up myself with payout scripts I am developing right now.,toxic,80,1,
479,,479,139,"geth --datadir ./chain/ --rpcaddr ""x.x.x.x"" --rpc --rpccorsdomain ""*"" ",healthy,69,0,
480,,480,16,"redirect it to an article pointing out how silly ""cryptocurrency regulation"" in NYC is. :smile: ",healthy,95,0,
481,,481,470,"yay, docker hub crapped itself, the whole build service collapsed :D",toxic,68,1,
482,,482,435,damn...that'd be a nice feature to add,toxic,38,1,
483,,483,193,You'll need to resend that nonce with a proper gas price,healthy,56,0,
484,,484,476,"So either lvldb has some space dependent compaction mechanism/algorimth, or btrfs is doing some ungly black maginc in the background",toxic,132,1,
485,,485,55,I did this for both passing in one-anothers enode address that I pulled from *admin.nodeInfo.enode*,healthy,99,0,
486,,486,232,https://github.com/ethereum/go-ethereum/issues/16077,healthy,52,0,
487,,487,593,Always awesome when youâ€™re using your own shit and you need to RTFM ,toxic,69,1,
488,,488,114,"struct person{
     byte32 name;
     bool sex;
}

mapping ( address => person) persons;

",healthy,88,0,
489,,489,597,hell you could use a python bot to fix that issue. ,toxic,50,1,
490,,490,21,i.e. poke a hole for UDP discovery and peer connection,healthy,54,0,
491,,491,388,@zelig giving me a heart attack. need more ether! lol,toxic,53,1,
492,,492,571,Wtf... why did my bot push a bulild now?! :)),toxic,45,1,
493,,493,149,fast only works the very first time you sync an empty chaindata,healthy,63,0,
494,,494,553,"We canâ€™t hand this to you and say, look itâ€™s broken as fuck but deal with it. Iâ€™d be ashamed ",toxic,98,1,
495,,495,587,"heck I just had a ""failed to connect to web provider"" error from web3.js even after the back off... I understand RPC has been completely rewritten for homestead?",toxic,161,1,
496,,496,140,did u c things actually disappear on netstats? i refreshed it and then saw it was just u,healthy,88,0,
497,,497,161,@phalexo i would absolutely love to download that chaindata from you :D,healthy,71,0,
498,,498,103,hey guys i can't get sync'd to the network.  https://gist.github.com/usafootballer/1da66c7daa40980036e2  should i ```geth upgradedb``` or what's the other function to nuke the db?,healthy,179,0,
499,,499,479,i just want to dev not wait for damn sync. ,toxic,42,1,
500,,500,400,omg wrong channel... it's like the c++ client has the plague or something.,toxic,74,1,
501,,501,496,@sontol true. But thatâ€™s meant for something other than silly things like this,toxic,80,1,
502,,502,557,could it be possible that someone is dicking around with testnet blockchain already? ,toxic,84,1,
503,,503,488,Perhaps youâ€™re a thief. You want to launder money. Recording events seems somewhat unwise in that case.,toxic,105,1,
504,,504,203,"@Souptacular that's correct. .ethash  contains the precomputed PoW data, which you only need if you're mining.",healthy,110,0,
505,,505,474,go tell that to general beck... damn pirates!,toxic,45,1,
506,,506,364,let me point you at the source in a sec. Bloody fucking phone ,toxic,61,1,
507,,507,548,damn this c++ has infected me,toxic,29,1,
508,,508,266,@kidwalom you dont want to set up mining rigs for ethereum just before it converts to Proof of Stake,healthy,100,0,
509,,509,401,"you have cool friends, most of my friends are lazy as hell",toxic,58,1,
510,,510,457,I'm not doing anything with ethereum... it's fucking rubbish... ,toxic,63,1,
511,,511,442,"best users ;) you put up with all the horrible bugs, ruin your disk for us etc. ;)",toxic,82,1,
512,,512,40,my_acccount_protect_at_all_cost = web3.eth.accounts[2],healthy,54,0,
513,,513,583,ugh gitter's search sucks,toxic,25,1,
514,,514,520,"@obscuren if you have admin in ethereum/welcome, could you please kick him there too?",toxic,85,1,
515,,515,390,The RPC works fine. Itâ€™s the bloody logs that need optimising ,toxic,63,1,
516,,516,489,"by the way, Maran is on holidays. Do you remember the temperature are you getting on your ghetto miner?",toxic,103,1,
517,,517,185,"`caktux` having my nick before each of my messages on gitter isn't redundant, it's necessary, it's a bridge, doesn't matter what bot/language you use",healthy,149,0,
518,,518,198,Anyone have any clue why personal_newAccount and listAccounts are spitting an error?,healthy,84,0,
519,,519,236,"@obscuren `null` is not acceptedâ€¦for the topics, see my comment on the issue",healthy,78,0,
520,,520,562,what the fuck i'm i gonna do before that anyways lol,toxic,52,1,
521,,521,18,"Uncles are awarded for their work, the validated transactions from the uncle are not necessarily included in the block itself.",healthy,126,0,
522,,522,538,"you are good to go with 20 usd droplet then, without any ridiculous data transfer charges",toxic,89,1,
523,,523,493,it's the dumbest contract ever ,toxic,30,1,
524,,524,180,"Extremely slow being 1 block every minute? With the current new block release being every 15 seconds just now, it'll take me infinity * 4 till I get synced...",healthy,158,0,
525,,525,252,"ah, so he gave bogus ico address, for a real ongoing ico.",healthy,57,0,
526,,526,159,with defaultGasPrice = uint64(10000000000000),healthy,45,0,
527,,527,285,or if I'm a dummy and I am missing some other configuration step with the ledger,healthy,80,0,
528,,528,162,well you also have a corrupted DB,healthy,33,0,
529,,529,152,I was able to send him ethers using Web3 from my coinbase account.,healthy,66,0,
530,,530,20,ww15bc: i think go-ethereum is for Solidity and pyethapp is for Serpent,healthy,71,0,
531,,531,534,@tymat I envision a future in which quality of videos doesn't have to be crap like this!,toxic,88,1,
532,,532,440,Noone guves a crap ti fux it,toxic,28,1,
533,,533,531,@tymat damn limitations. please help me work around them. :(,toxic,60,1,
534,,534,362,"hm, whoever fucked up, buys beer. ",toxic,33,1,
535,,535,300,WTF expanse is doing in Activity log?,toxic,37,1,
536,,536,333,yeah hopefully someone should pay me for this shit ,toxic,50,1,
537,,537,265,is it somehow possible to mine to two coinbases using only one geth instance? e.g. connect some remote workers to coinbase a and others to coinbase b?,healthy,150,0,
538,,538,448,I need something that I can use now without constantly screwing with bintray,toxic,76,1,
539,,539,174,"is there an ""decodeTransaction"" or similar call? I am making a raw tx that is not getting expected and i want to decode it to check.",healthy,132,0,
540,,540,500,"wtf, building C++ uses around 2 GB RAM",toxic,38,1,
541,,541,208,i wonder if not everyone is using auto dag pregeneration,healthy,56,0,
542,,542,268,Maybe a single quote is too boring. Make a smart contract that spits out one of a dozen random quotes. :),healthy,105,0,
543,,543,270,what linux distro has the least non-white developers?,healthy,53,0,
544,,544,535,It is nasty but it is actually very interesting what is going on in Morden,toxic,74,1,
545,,545,295,Silly question but you are   100% sure that the `â€”bootnode=â€¦` contains the output of `bootnode` node key + ip?,healthy,114,0,
546,,546,278,You need to use `ethclient.PendingNonceAt()` to fetch the nonce and pass it to `types.NewTransaction()`,healthy,103,0,
547,,547,417,shit might have asked in the wrong channel,toxic,42,1,
548,,548,383,gonna fucking strangle @linagee Lol,toxic,35,1,
549,,549,483,yay will be fucking confusing for peeps but better screw everyone now :),toxic,72,1,
550,,550,462,I wanted to smile and check yo shit :D,toxic,38,1,
551,,551,315,"Ha, you never give up on the conspiracies pompom, do you !",toxic,58,1,
552,,552,529,"`caktux` well the build server isn't using those, they're in ethereum-dockers, and system-testing is outdated as hell",toxic,117,1,
553,,553,568,fuck I don't even know how to find out. None of the hideous glossy corporate product pdfs say.,toxic,94,1,
554,,554,44,gox killed bitcoin... they should just accept it and move on,healthy,60,0,
555,,555,133,what blocks? you are on priv network,healthy,36,0,
556,,556,368,don't know how this sucker let me do build from source Geth 1.4.12 but won't let me have a decent browser.,toxic,106,1,
557,,557,528,"RAM is cached, not consumed, but damn this is not ok",toxic,52,1,
558,,558,231,"after geth sends this:
```
Recv: 	[GET_BLOCK_HEADERS blockNumber=0 blockHash= maxHeaders=1 skipBlocks=15 reverse=false]
```",healthy,123,0,
559,,559,354,That entire paragraph is confusing the shit out of me,toxic,53,1,
560,,560,545,ok so.. get on that shit lol ,toxic,28,1,
561,,561,329,"Ah! yeah see, i think we should standardise the path for the ipc. I think library/ethereum is silly ",toxic,99,1,
562,,562,108,so any contracts you deploy in testrpc disappear,healthy,48,0,
563,,563,423,"In case you do it, it is fine to `git push -f` **to your existing PR**.",toxic,71,1,
564,,564,526,There are transactions going to that address all the time... It's a fucking scam address and a deliberate flaw in the software no doubt,toxic,135,1,
565,,565,578,Because it's technically impossible without knowing internal state of daemon or it's just too stupid that no one wanna even read it till the end? :),toxic,148,1,
566,,566,560,Thereâ€™s no code that deletes datadirs unless thereâ€™s some serious screw up typo somewhere ,toxic,93,1,
567,,567,239,you canâ€™t spend more then 3.14 million gas per block?,healthy,55,0,
568,,568,309,man this shit is so awesome.,toxic,28,1,
569,,569,275,how do I estimate gas price of a sendtransaction ?,healthy,50,0,
570,,570,468,you kids with your fancy pool mining,toxic,36,1,
571,,571,458,i know but...well its like masturbating vs sex you see what i mean,toxic,66,1,
572,,572,22,"i executed admin.addPeer(enodeofnode1) in node2, i got above message in node1",healthy,77,0,
573,,573,234,@xlcrr `kill 784` should do the trick,healthy,37,0,
574,,574,422,You'll screw up your database bigtime ,toxic,37,1,
575,,575,432,"But for now, itâ€™s just packing up that shit with the ABI interface ",toxic,68,1,
576,,576,461,"the rest of geth, ssh, OS don't get crap",toxic,40,1,
577,,577,412,channel 14 is banned by the FCC so that's cool shit - it also does bluetooth coexistence mode or bluetooth preemption ^___^,toxic,123,1,
578,,578,141,"`caktux` Olympic testnet crawled to a halt at # 1,028,209 heheh",healthy,63,0,
579,,579,288,kill one of them at random and reward both ,healthy,42,0,
580,,580,565,"2) you created another account since you tried interactively that alphanumerically precedes your original and as per bug #807, you are screwed. I will fix this bug very soon btw.",toxic,178,1,
581,,581,404,"oh yeah, and then it will die of a memory issue :D... but this probably depends on your rpi. mine's from the very first batch with 256MB RAM, which... is crap :P",toxic,161,1,
582,,582,61,"As I say it changes frequently. Each new block changes state, and it takes a while for the blocks to propagate. What kind of differences are you seeing?",healthy,152,0,
583,,583,65,`miner.start(1)` from the `geth attach` ipc connection also does nothing,healthy,72,0,
584,,584,267,basically the only difference is you stop wasting electricity to mine blocks.,healthy,77,0,
585,,585,167,Actually someone was mining just fine using the external miner,healthy,62,0,
586,,586,33,I scheduled the very first calls earlier today and they were just executed correctly a few minutes ago.,healthy,103,0,
587,,587,261,"eh, fk the launch, let's roll our own genesis block :D",healthy,54,0,
588,,588,192,"You knew the number, you pwnd it",healthy,32,0,
589,,589,24,"user discression of course. But thatâ€™d seem, bad ",healthy,50,0,
590,,590,330,"and the windows build server crapped itself again, so that fails with some random process error",toxic,95,1,
591,,591,14,Please also dump the output of eth.getBlock(eth.blockNumber),healthy,60,0,
592,,592,131,@tymat ah! why use HTTPS: because browsers hate mixed content of HTTP/HTTPS. ;),healthy,79,0,
593,,593,524,"if I dont specify `--unlock 0xprimary` I cant do shit.
If I do it from a `geth console`, but not only that any other account say `0xsecondary` then also prompts for auth",toxic,169,1,
594,,594,85,"@mcdee because of 0 balance , i am unable to deploy contract through truffle on rinkeby testnet.",healthy,96,0,
595,,595,217,Hi! Send me please eth in testnet: 0x77e451ebe77a90d1b30e537dde473113c97ab7ad,healthy,77,0,
596,,596,495,I keep btc 2740. Now this for $ 420. WTF.,toxic,41,1,
597,,597,311,"i just think there's more going on in peer discovery than ""i'm connect to shit peers""",toxic,85,1,
598,,598,274,"here is now what it dumping in my testrpc console:

",healthy,50,0,
599,,599,290,just be careful and don't be like the guy that got brain damage from Bitcoin mining  ,healthy,83,0,
