,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,statement,label,len_text,is_toxic
305,,305,543,1760,https://android-review.googlesource.com/#/c/102926/ removes this crap from bionic's <grp.h>.,toxic,92,1
306,,306,114,1132,"Did you mean ""0x[0-9a-fA-F]+""?
 
 Again, consider ""0x[\da-fA-F]+""",healthy,65,0
307,,307,156,5420,Throw an IllegalArgumentException when the thumb is null.,healthy,57,0
308,,308,478,5697,"Wait, silly gerrit hid some lines and it wasn't obvious. I've also refactored this code massively in https://chromium-review.googlesource.com/c/chromium/src/+/716442, you might want to wait until that lands.",toxic,207,1
309,,309,581,3467,No it still spits out some css garbage.,toxic,39,1
310,,310,9,5536,"unless the atomics grown on me overnight, i think i'll remove them in the morning. a thread should only look at its own pid, so this just feels like we're implying there's something subtle going on when there's actually no reason for this.",healthy,239,0
311,,311,185,3856,"Please don't have using statements importing names in a header. Please fully qualify them.
 
 In the C++ file, feel free to do whatever aids convenience. https://stackoverflow.com/questions/6175705/scope-of-using-declaration-within-a-namespace",healthy,243,0
312,,312,503,1071,"Darn. Oh well, let's abandon this patch and maybe use your later suggestion (Proto, EVT, etc) instead to make it more obvious to the reader.",toxic,140,1
313,,313,435,1844,"I do, otherwise the macro thinks that it has 4 parameters. Stupid macros...",toxic,75,1
314,,314,369,4016,really?   this seems kind of ugly?,toxic,34,1
315,,315,386,2641,"isn't; it matches the values from above.  Shitty structure?  Yes, blame mox however...",toxic,86,1
316,,316,165,866,"combine with prior statement, and kill extranaeous empty line.",healthy,62,0
317,,317,311,3434,nit: you've screwed up your alphabetical ordering :),toxic,52,1
318,,318,343,725,but  can we leave it stupid for now for the sake of getting it going?,toxic,69,1
319,,319,348,5467,"Tuple.  Test code should assume that what it's testing is going to fuck up, and make themselves immutable/protective as a default course of action.",toxic,147,1
320,,320,360,5407,"This would be cleaner if just written using os.chdir before, dropping the env crap and the cwd kwarg, and then another os.chdir in a finally block (I have a nice cd contextmanager in tests/utils.py if you want to steal that).",toxic,225,1
321,,321,307,6118,"yeah, ""reboot-bootloader any old crap can follow"" worked before, but all the old craps were just ignored silently. shall we keep that backward compatible?",toxic,154,1
322,,322,310,1919,"I hate ""as"" imports since they make it harder to see what you've imported. Can we just say ""import state""?",toxic,106,1
323,,323,582,1050,"Damned if you do, damned if you don't (I'm doing it because I've gotten nits about it).

I do the same as you're suggesting in other code bases...",toxic,146,1
324,,324,550,6114,"yeah it's kinda crappy, since these tasks are there only for Studio, but since we can't hide them, we may as well assign them a group.",toxic,134,1
325,,325,275,4048,Remove here and below and in other archs.,healthy,41,0
326,,326,77,5858,what linter are you using ?  you should be using `cros lint`.,healthy,61,0
327,,327,68,3297,nit: Is this git cl formatted? Alignment looks weird...,healthy,55,0
328,,328,142,3872,Please initialize in the ctor. Uninitialized values are evil!,healthy,61,0
329,,329,113,1542,"get rid of stale white space, here and below.",healthy,45,0
330,,330,554,4987,This dumps an ugly sysfs path so I'll try and find something else to use.,toxic,73,1
331,,331,451,5223,"This manual event multiplexing is yucky.

We're not using GA for any graphing atm. I would recommend skipping any ga updates at all. Toolbar is what matters.",toxic,157,1
332,,332,78,2346,If the errno returned is ESRCH (The pid or process group does not exist.) should this be an error?,healthy,98,0
333,,333,291,1320,"dorp 307-311, do this instead:

cros_build_lib.SudoRunCommand(['rm', '-f', maskfile],
  print_cmd=False, strict=False)",healthy,118,0
334,,334,220,5941,why do you need kill ?  that's pretty weird isn't it ?,healthy,54,0
335,,335,479,2681,it scopes the lifetime of the iv[]? Probably helps the compiler generates less shitty code.,toxic,91,1
336,,336,525,1032,"Damn, I miss clue as to what the variable contains :-)",toxic,54,1
337,,337,280,3881,please leave a line's worth of space here.,healthy,42,0
338,,338,335,3610,"Oh damn, I missed that. This is not correct. We need this whenever the debugger becomes active, which might also be the case because of a breakpoint being set, not just because of this flag. Will fix this in another CL.",toxic,219,1
339,,339,269,3210,nit: Add a space between the colon and the bug number.,healthy,54,0
340,,340,448,962,crap. bizarre that i got the opposite one in each of these files!,toxic,65,1
341,,341,3,4157,"s/dummy/_version/ ? That way, we can know what the argument is for",healthy,66,0
342,,342,300,2937,Listing an ancient and closed bug for work like this just makes it a pain in the ass to deal with merge requests should them come up.  Please file a new bug.,toxic,157,1
343,,343,313,1925,I hate passing string literals for enums... ;-)  Done.,toxic,54,1
344,,344,164,3441,nit:I don't suppose these delays have a name in DSI parlance that we could add as a comment?  Like /* t3 == 50ms */,healthy,115,0
345,,345,447,1705,"Holy crap. Yeah. I distinctly remember me going, fixing it, removing the entire directory structure and running cbuildbot to see it recreated. I have no idea how this typo popped back and when.",toxic,193,1
346,,346,561,718,BTW. One of the reasons I reverted this is that this hidden attribute is used by ZipInputStream to modify the behaviour of close. What a load of crap,toxic,149,1
347,,347,127,2895,"let's delete unused entries.  if you want to see the history, you can use `git log -p`.

while you're here, would be nice to uncuddle the entries:

 process_list = [
     '/....../',
     .....,
 ]",healthy,197,0
348,,348,289,1827,"I could just remove all these VerifyMarking, VerifyMarkbitsAreClean, VerifyEvacuation and ClearMarkbitsInPagedSpace now. WDYT?

I guess we could have a TODO in VerifyMarkbitsAreClean(?), that said the mark bits for read_only_space() are always dirty.",healthy,250,0
349,,349,82,528,"Andrew: what do you think about the udelay? Is it a stupid objection? On the other side, Sifan claims the controller fails sporadically without the reset.

Maybe it's OK to reset it, but it needs to be accounted in the commit log.",healthy,230,0
350,,350,412,4572,Stupid thing. Could you possibly do the equivalent of arraysize((MinidumpSystemInfoWriter*)42)->system_info_...) instead?,toxic,121,1
351,,351,226,2684,"It seems like the fundamental issue here is that adb_socket_accept() does not set errno if _fh_alloc fails. Maybe consider fixing that and then kill the errno checking in this func? (sorry, I should fixed adb_socket_accept myself when I last touched it)",healthy,253,0
352,,352,39,6326,You could make this final and remove the null assigment,healthy,55,0
353,,353,216,3815,"Pedantic nit: It's stupid, but we try to be consistent today about using ""InfoBar"" instead of ""Infobar"" in camel-case contexts.

(I would happily review a change that fixed this everywhere, but I kinda don't want to introduce piecemeal inconsistency.)",healthy,251,0
354,,354,579,6144,"Yeah, it was pretty dumb. It could be improved, but I figured the new approach is more elegant anyway.",toxic,102,1
355,,355,59,2107,I think there is a race here with two threads could be executing this statement at teh same time when next_method_id_ == kMaxMethodID - 1.,healthy,138,0
356,,356,64,4692,That's the wrong daemon... the signal goes to powerd from here.,healthy,63,0
357,,357,450,6218,"Yes, of course. Don't know how I managed to screw that one up. CL coming up!",toxic,76,1
358,,358,454,877,"compute and assign os.path.join(upstream_pkgdir... to a var, rather than redundancies here.  Sounds stupid/minor, but having it in one spot makes it harder to miss updating it ;)",toxic,178,1
359,,359,413,3573,"Note: These lines here are the only lines from the CL.

Gerrit is total garbage at doing diffbases so I gave up.",toxic,112,1
360,,360,243,3927,Poor little 0... all alone in the world (world being this line ;) ).,healthy,68,0
361,,361,533,2285,"I'd leave these alone. They are part of the original license and, as ugly as they are, not worth chasing them (just to many cases to change).",toxic,141,1
362,,362,531,5468,"Turns out that this doesn't actually work unless you put it before the unconditional line. Damn you Kconfig...!

Maybe this was the reason this patch didn't work for you, Furquan?",toxic,179,1
363,,363,177,3278,nit: I think this wants to return step_odict; returning an empty dict makes this inherently behave like DropExpectation.,healthy,120,0
364,,364,441,3769,"oops. might need to grep for this, though cs/ suggests this is the only place we screwed up.

(it sucks that the obviously right name is the one that doesn't work!)",toxic,164,1
365,,365,69,6341,you don't have timeouts... is this a stale comment?,healthy,51,0
366,,366,477,4026,"RecordParsedArg # imo

Also, see my comments in cbuildbot; this doesn't belong here (the only user of it is cbuildbot's custom derivatives after all; thus it should be layered there, or move all of the api crap down into here).",toxic,227,1
367,,367,45,1764,huge nit: please insert a space after the colon.,healthy,48,0
368,,368,47,474,ALIGN8 to ALIGN128 are unused. Remove them.,healthy,43,0
369,,369,208,2029,"i still think you need a comment in the entry that's ""wrong"" rather than at the top, but hopefully we can just switch to parsing /proc/pid/exe instead.",healthy,151,0
370,,370,546,3169,next time i'd cut this nonsense of avoiding an import..,toxic,55,1
371,,371,211,6359,"You have to increae mmio_base and irq for the next device. Kinda awful, but its what we have for now.",healthy,101,0
372,,372,100,1772,"I _think_ we want to kill this one?

...doing it in a later CL.  See <https://gerrit.chromium.org/gerrit/50492>",healthy,111,0
373,,373,123,4457,So stupid.... I forgot to do the most important thing.,healthy,54,0
374,,374,517,1058,"darn it, I thought I got rid of this. done",toxic,42,1
375,,375,576,6125,"yeah, dumb ass bug introduced in final cleanup.  Fixed all outstanding issues in CL:33676",toxic,89,1
376,,376,246,2274,"I'd add a javadoc reference for the bug for reference here and below. Even 


/**
  * http://code.google.com/p/android/issues/detail?id=31903
  */

would be fine",healthy,161,0
377,,377,84,2267,"i would write this:

 (. ""${sfile}"") || die",healthy,43,0
378,,378,355,5483,Ugh these ws issues were hideous.  Fixed.,toxic,41,1
379,,379,387,4846,These are garbage changes that don't show up in the actual diff / patch..,toxic,73,1
380,,380,556,6060,"Would you mind starting with common.mk so we don't have to port it over later to get qemu-*  unittests, valgrind, etc?  And if you think it sucks horribly, that's fine as long as we can fix it :)",toxic,195,1
381,,381,189,3127,"Nah, type errors happen when you try to assign/compare/dosomething with it. This way it actually works as a pointless null statement as well if really want to do such a weird thing :)",healthy,183,0
382,,382,443,420,"ah crap. it's what I feared (I wanted to check this in to test). The separator is going to be dependent on windows.
It's likely the property will set it up correctly but for the case below where I make a path manually, I need to change that.",toxic,241,1
383,,383,509,3043,"might want to inject a pause here prior to the reboot; depends on how fast it cycles (getting a ""go do this"" message when the window is 1s sucks)",toxic,145,1
384,,384,406,3527,"Nope, I totally copied it from somewhere else and didn't touch it because std::stream is silly. 

I would delete it here since we don't know.",toxic,141,1
385,,385,97,2043,"I think ""call graph stack"" makes me confusing. They are two different things, and here the size just means how much user stack do you want to dump.",healthy,147,0
386,,386,40,4665,"That sounds like it's blocking the user, right?  My concern is it's pretty easy for users to type a dumb search (e.g. search for the letter 'a' accidentally), and then be stuck in a frozen browser.

What do you think?",healthy,217,0
387,,387,346,1964,"I know this is incredibly anal, but to you want to make this an atomic operation? I think this is going to be atomic no matter what, but maybe it should be explicit so there is no chance that someone will be able to get a half set value.",toxic,237,1
388,,388,541,654,"because of this bullshit here i had to revert this commit on master as it was filling up /tmp here and it looks like on CI too:

http://ci.libreoffice.org/job/lo_gerrit/2999/Config=linux_gcc_release_64/console",toxic,209,1
389,,389,308,4871,"These log tags are going to be kind of shit. Why not just let the user override the tag if they want to? i.e. VolleyLog.setTag(""Mileage"")",toxic,137,1
390,,390,253,5960,why is this $${...} ? I think this will be expand to <PID>{FIO_DEV},healthy,67,0
391,,391,317,6525,yuck. Just declare 'throws IOException' in the method signature,toxic,63,1
392,,392,530,4020,"really? that seems retarded. can't you fix that?

the uapi mips stat.h has ""unsigned long st_mtime"". are you sure the real problem here isn't that bionic's stat.h has the wrong definition for mips64's struct stat?",toxic,213,1
393,,393,151,2163,"I think you can just add these to the end of the enum below instead of using #define

 ...
 GPIO_PART2_STARTS = GPIO_E0
 ...",healthy,124,0
394,,394,161,3186,"nit: 
    CURLMsg* curl_msg = curl_multi_info_read(curl_multi_handle_, &msgs_in_queue);",healthy,87,0
395,,395,409,996,"Dammit, clearly I need more sleep.

Fixed now.",toxic,46,1
396,,396,488,422,"Ah damn, this is probably because protobuf_to_dict is older than map<k,v> being a native type in protobuf. It turns out there's a completely undocumented google.protobuf.json_format, so using that instead.",toxic,205,1
397,,397,284,5033,"this is a bit confusing in terms of ownership. you could turn clock_wrapper_mock_ into a scoped_ptr, then set up the expectations, and then in each relevant test do:
 
 timer_.clock_wrapper_.reset(clock_wrapper_mock_.release());",healthy,228,0
398,,398,157,6365,"you know, that hadn't even occurred to me. but now i wants it :P.",healthy,65,0
399,,399,535,1499,"For some stupid reason, I thought that also checked capacity. I now see I was wrong. Fixed.",toxic,91,1
400,,400,371,5081,"this is another instance of uneducated programmers calling any kind of polymorphism ""overloading"", please translate it to ""override""",toxic,132,1
401,,401,134,894,Consider using std::string* out that you only overwrite if GetString() is successful (see below).,healthy,97,0
402,,402,107,5374,"This was calling UpdateAttempter::Init() method, not any MockUpdateAttempter::Init(), which was initialized with nullptrs on the first place so totally useless. This interface would require proper abstraction.",healthy,209,0
403,,403,567,518,"And here I am trying to use my fancy British.
Thanks for killing that illusion!",toxic,79,1
404,,404,312,2403,"if you're doing comparisons that aren't == or !=, you're insane anyway :-)",toxic,74,1
405,,405,198,6486,"You're implicitly clearing all W1C bits every time you write this, which is bad style. You should have a W1C mask that you apply every time you read this register, and then explicitly set bits you want to clear before the write.",healthy,228,0
406,,406,18,1647,"Here and everywhere else: Add /* no_silhouette */ next to false:
false /* no_silhouette */,",healthy,91,0
407,,407,363,5340,this shouldn't be in this file. i'm not sure it should be anywhere. why don't we just 'static inline' all this crap? none of it is public API.,toxic,142,1
408,,408,512,2727,it's kind of ugly to be digging into mutex internals...,toxic,55,1
409,,409,529,633,"BASE_LOCK is listed as a read-only bit, so I'd be very surprised if this does anything. I never understood what that stupid override bit does, however... you could try leaving it out and see if it still works.",toxic,209,1
410,,410,471,2534,"indent your tests please, else it's a minor bitch reading it; doing so also (in conjunction with \ line continuation) makes it easier for people to tell what is individual tests, vs all part of the same command.",toxic,211,1
411,,411,72,1759,"hrm, it seems like this method's name is full of lies if its result needs to be anded with 0777...",healthy,98,0
412,,412,368,2622,"is this right?

i fixed the ARM version of this file recently, but i think the MIPS version is still utter crap. (the x86 was always fine.)

i told MIPS about this at the time, but haven't heard anything from them since.",toxic,220,1
413,,413,49,2359,"If this returns null because of OOME, we should be careful to not get another OOME causing a recursive throw abort.",healthy,115,0
414,,414,423,6528,"Yuck. Where's this list come from? Is there a smaller set like ""dumb"" or unset we could blacklist, instead of whitelisting all these?",toxic,133,1
415,,415,145,5847,What if nStartRow<=0 or nStartRow>MAXROW+1? The entire loop wouldn't need to be executed then.,healthy,94,0
416,,416,510,3882,Please leave that CL as-is. Reverting isolated lines would be insanely frustrating for you.,toxic,91,1
417,,417,374,820,can you un-duplicate this code w/ the other file? put in a function that cmt can call. It'll suck having to keep it in sync,toxic,123,1
418,,418,523,5245,"This naming sucks.  Better

 for test_specs in test_specs_list

or

 for test_spec in test_specs",toxic,96,1
419,,419,350,1822,I can't seem to configure the IDE to not do those and it's pissing me off.,toxic,74,1
420,,420,501,2362,"if we actually had lexers that could extract that, I'd agree w/ being anal about it...

We don't (consequences of not using standard styles).  Changing it, but it doesn't matter.",toxic,178,1
421,,421,591,576,"ARGH.  I was about to comment asking you to change this to just passing in a class-level variable, but then I realized you can't.  DAMN YOU PYTHON.",toxic,147,1
422,,422,356,5152,This is screwed up... Stupid clang-format.,toxic,42,1
423,,423,569,1421,"even though the old code had strncmp, shouldn't these be strcmp? we don't want ""adb wait-for-sideload-trailing-crap"".",toxic,117,1
424,,424,404,840,Check if the JIT is enabled then. It sucks to not have coverage.,toxic,64,1
425,,425,111,2659,"It is generic purposal, not just for this issue. The abort() will be called if FW sends CORE_RESET_NTF to DH.",healthy,109,0
426,,426,24,4485,Someday we are going to regret having these hardcoded everywhere. Not that there is a better way to do it here.,healthy,111,0
427,,427,149,3007,"Maybe in another CL, I am also tempted of just deleting the if and putting a DCHECK.",healthy,84,0
428,,428,421,5868,What the......why did the rebase screw this up,toxic,46,1
429,,429,194,6233,"Yes, we should be able to use the SIMD instructions VCNT on ARM and CNT on ARM64.",healthy,81,0
430,,430,584,1596,Grr... darn git cl format!  Fixed.,toxic,34,1
431,,431,52,4433,skip_test_payloads=... should be dropped entirely; the skip_test_payloads should actually be named disable_tests.,healthy,113,0
432,,432,199,2932,"line 30 - lol. yeah, let's kill it.",healthy,35,0
433,,433,85,5173,This is to only upload dumps without having to create a CrashHandler,healthy,68,0
434,,434,444,627,"back in the real world, it's the maximum value in a size_t.

you'd check it's null so you know the implementation didn't fuck up, overflow, and return you some small allocation.",toxic,177,1
435,,435,170,490,"All these is checks smell like you need a visitor. You'll also handle IsSub, IsMul, etc.",healthy,88,0
436,,436,298,700,"bool skip_first_stack_check = false;
.... skip_first_stack_check .... for readability.

Another possibility would be to introduce flags (with kSkipFirstStackCheck and kAnalyzeEnvironmentLiveness).",healthy,196,0
437,,437,50,3620,OH NOES! I was going to remove this before uploading! MY LIFE IS RUINED!,healthy,72,0
438,,438,375,1846,I don't actually need all this junk...,toxic,38,1
439,,439,297,3894,Please put this between host7 and host11,healthy,40,0
440,,440,181,4439,Small nit: you load your args in the opposite order here.,healthy,57,0
441,,441,407,4400,"Sigh... I clearly suck at this. You're right.

I like your version way better.",toxic,78,1
442,,442,249,5765,we should make this more prominent that this CL is changing the semantics of version_watermark based garbage collection.,healthy,120,0
443,,443,267,2222,"i was going to clean up AppendCluster in the next pass-- it's got a bunch of asserts that are either ridiculous paranoia or errors that should be handled. 

anyway, drop these and go back to the asserts?",healthy,203,0
444,,444,87,825,"Can't we just:

ExpandedForEachType = llvm::FunctionType::get(VoidTy, { RsExpandKernelDriverInfoPfxPtrTy, Int32Ty, Int32Ty, Int32Ty }, false);

Similarly for ExpandedReduceType below.",healthy,183,0
445,,445,361,961,"Crap.  Yep, should be; doesn't change the test results, just is annoying.",toxic,73,1
446,,446,53,2419,"IIRC dumb mapping of non-dumb buffers is not supported. It happens to work on some drivers, but we should probably not rely on it too much...",healthy,141,0
447,,447,190,6340,"You don't have an allow rule for misc_block_device. Shouldn't you have the following?

  allow update_engine misc_block_device:blk_file rw_file_perms;

Otherwise, nobody will be able to do anything with misc_block_device...",healthy,223,0
448,,448,397,5122,"this is lame copy-pasta. Left a comment, but it's not for this CL.",toxic,66,1
449,,449,405,5795,"Well that sucks. I changed to std::unique_ptr, but let me know if there's a better way to do this.",toxic,98,1
450,,450,101,4345,Should this be primary_account_info_ = account_info ?,healthy,53,0
451,,451,219,2308,"I'd rather see a 

#include ""__stack_chk_fail_local.S""

and have the Android.mk add the appropriate -I file.
This ../../.. nonsense is a bad idea",healthy,145,0
452,,452,124,1351,"Dumb question... this is pointing to the old rev since this is Xcode's version, and we can't go beyond what is installed?",healthy,121,0
453,,453,410,3010,"Maybe just move this inline in the header, mostly because ifdefs are ugly.  :(",toxic,78,1
454,,454,221,6075,wpr.Wait should be called even if Kill failed. Maybe we can call Wait with defer.,healthy,81,0
455,,455,352,4570,"stupid rebase error, sorry about that, fixed.",toxic,45,1
456,,456,139,4091,Remove. I think this was unnecessary before already. kStackAlignment is size_t...,healthy,81,0
457,,457,293,2508,"In case sb_read fails, we probably want to skip the write, since mode may be uninitialized / garbage.",healthy,101,0
458,,458,305,5867,What the hell? I started writing that but then decided I didn't need to reply here after all and removed it. Stupid Gerrit....,toxic,126,1
459,,459,74,4013,Really sorry about that. It was a stupid mistake.,healthy,49,0
460,,460,487,3974,Provide an overloaded constructor instead? Nulls are evil.,toxic,58,1
461,,461,248,902,const std::string& to avoid an useless copy?,healthy,44,0
462,,462,539,5820,What a terrible but accurate thought. I suppose we should collect the callbacks and run them all afterward.,toxic,107,1
463,,463,86,4772,"the only difference here is ""diff"" vs ""show"", and commit vs ""HEAD"" (assuming commit isn't already ""HEAD""). you should extract those out.",healthy,136,0
464,,464,508,6266,You also need to add dumb mapping.,toxic,34,1
465,,465,179,2255,i would have expected cros_build_lib.Die instead.  including the x86_64 check above.,healthy,84,0
466,,466,214,1238,"Done, with a slight modification: the data is actually read out multiple times during redirects.",healthy,96,0
467,,467,15,3495,"no, i meant parsing the output file. you have a canned.perf.data, and you pretend to run the daemon and then move the canned file into place... that seems crazy. why isn't there an entry point into the encoder you can call directly?",healthy,232,0
468,,468,209,6031,"Will do, though the instructions are quite ugly and would make Alex cry. We need to convert the process to involve an init script.",healthy,130,0
469,,469,314,3675,"Oh, wow, you have 11 parameters in there! Yes, base::Callback is not really a variadic template. It's a fake. I hope soon this is fixed...

It's a shame really...",toxic,162,1
470,,470,429,1662,"hey look, we can set it with an envvar instead of writing crap to disk. what a good idea, right?",toxic,96,1
471,,471,188,442,"Ah, I see, you'd have to change cros_set_lsb_release to treat """" and None the same way.
 
 Up to you.",healthy,101,0
472,,472,526,3531,"nope. just a boneheaded mistake, just like missing the !SendTo right above it...",toxic,80,1
473,,473,236,1514,"Fortunately, it's simpler, because we don't even need the keyblock flags for vboot2.",healthy,84,0
474,,474,430,6270,"You are getting crazy here. :)  With the NULL termination below and this assignment it makes me think you did something wrong.

Why not have a char suffix = '0'; Then you can suffix++ below when creating a new string as well as using it here.",toxic,242,1
475,,475,96,4619,tar_mock = self.PatchObject. etc etc,healthy,36,0
476,,476,490,1067,"Darn, it's fast in Crashpad, but it's very small. A --get-value=target_os that returns it unquoted would be nice, but nevermind then. :)",toxic,136,1
477,,477,351,6143,"Yeah, it sucks. :( Adding a separate buffer would make all the reads awkward, so I was sort of hoping that the OS would save me and it's ""only"" for a couple lines of text (initial response line and some response headers).",toxic,221,1
478,,478,120,2221,"I was going for:

  start 
    body
  end",healthy,41,0
479,,479,130,1841,I disagree. I believe that would impose a burden on every caller of common_minimal.sh even if they did not need cgpt for their function.,healthy,136,0
480,,480,91,1293,don't add a format here -- this is deprecated in favor of the GBM_FORMAT_* below.,healthy,81,0
481,,481,344,6174,"Yeah, ugly beast. I'll need to have a closer look, so either you wait for that, or back this out (and submit separately).",toxic,121,1
482,,482,32,5233,"this method should not be here

why are you not using ResourceHelper.resolveDrawable",healthy,84,0
483,,483,331,2676,"It might be better to keep a metrics_ member and use it throughout.

Also, this OneTimeInit is a bit ugly.",toxic,106,1
484,,484,502,4778,"The optimizer should usually be able to make this not suck, but thread.name.assign() is more direct.",toxic,100,1
485,,485,217,2166,"I think you can use the FileEnumerator class in the base library for enumerating the PID files:
https://cs.corp.google.com/#clankium/src/base/files/file_enumerator.h",healthy,165,0
486,,486,262,2877,lazy brillo flag_helpers doesn't provide DEFINE_uint32 :(,healthy,57,0
487,,487,565,1034,"Damn, I'm really sorry, worst typo ever. At least strict_cast saves the day. :)",toxic,79,1
488,,488,453,499,"Also explain in this file why the compiler was failing, and dx's smart/dumb behavior.",toxic,85,1
489,,489,414,3607,"Oh crap, I didn't know that was a thing. Done!",toxic,46,1
490,,490,166,4862,these downcasts need to be static_cast now,healthy,42,0
491,,491,379,6514,"yuck, if anything I'd have some config in the test for this. do we have other hacky special cases?",toxic,98,1
492,,492,323,3801,"Output is mildly ugly, but it's stupidly useful in comparison.",toxic,62,1
493,,493,277,4638,thanks! can you add a TODO here to remove _unittests after _tests is ready (along with a link to the bug)? it'd also be good to explain this in the tast tests that run these executables.,healthy,186,0
494,,494,418,5008,This has a different ordering... silly.,toxic,39,1
495,,495,143,3140,"Need it for sdhci lib, otherwise see a compilation error.",healthy,57,0
496,,496,520,5158,"This is something that puzzles us for a long time: it is actually *required* on windows to have good FPS (damn,
I wish I knew what is going on here ...)",toxic,152,1
497,,497,370,1037,"damn, this is no longer used, I'll remove that.",toxic,47,1
498,,498,416,610,"As you point out, I'm being overly anal.  Feel free to disregard.",toxic,65,1
499,,499,191,3504,"No, please... all I'm trying to do here is preserve the current semantics, and make it as explicit (and ugly) as possible. I'm hoping for this to all go away very soon.",healthy,168,0
500,,500,598,5184,This is ugly. Either include graph_visualizer.h here or move the class declaration to this file.,toxic,96,1
501,,501,432,1569,"God, who gave that class such an obnoxiously long name.  He should be lit on fire.",toxic,82,1
502,,502,167,875,"Complain very loudly if this happens.  This file is machine generated and lives on a read-only partition, so if it's malformed then something terrible has happened.",healthy,164,0
503,,503,417,1040,"Damn, yes I forgot that I'm no longer serializing the original AndroidProject and the reproxied version will always (incorrectly) succeed in deserialize. I've added the version check (not exactly sure I'm checking the right thing tho)",toxic,234,1
504,,504,486,2063,i think its fine here.  it shouldn't happen unless the auth is somehow screwed up.,toxic,82,1
505,,505,419,5052,"This is a little ugly, but will help get soong enabled with USE_SOONG=true and can go away as soong as we have prebuilt support in soong and can put an Android.bp file in libc/zoneinfo",toxic,184,1
506,,506,378,1634,"heh, because dash sucks and allows you to do this kind of crap.  yes, this should be fixed.",toxic,91,1
507,,507,172,4593,"Suggest to remove the loop, just assign motion_sensors[0].addr and motion_sensors[1].addr individually.",healthy,103,0
508,,508,367,4459,"So the comment here is to avoid kerning between 'P' and 'A'. The ref does this between all characters. Perhaps do the same here, instead of assuming that painting 'A', 'S', 'S' separately will always be the same as painting ""ASS"" in one go.",toxic,240,1
509,,509,60,3572,note: the 'Daemon' suffix is kinda redundant and unnecessary,healthy,60,0
510,,510,359,2003,"I realize that some of these are silly (lol at my terrible libc dependencies in the past), but are these other deps really unnecessary?",toxic,135,1
511,,511,295,4940,This can be done by the transaction itself before calling ResetPartialNetworkTransaction. Doing so would avoid cyclic behavior and make this method clearer.,healthy,156,0
512,,512,483,1886,"I don't want to mention GC in here.. this API shouldn't be here anyway, if you're using it and you're an idiot you deserve to be burnt.",toxic,135,1
513,,513,316,3446,Nitpick: blank before comma is ugly ;-),toxic,39,1
514,,514,349,6155,"Yeah, MX_CPRNG_DRAW_MAX_LEN is just #define X 256, not 256u. Stupid language. Maybe the cast there is better anyway.

Fixed read_len location.",toxic,142,1
515,,515,187,4009,rcomp_targets = StrenghtenedRcompTarget;,healthy,40,0
516,,516,73,3577,Nothing.  Copy-Pasted garbage from original fimd_wait_for_vblank().,healthy,67,0
517,,517,428,527,"And what was the decision around the try/catch-all done in a clinit? I know -1 sucks, but that's probably the less error-prone..",toxic,128,1
518,,518,522,1779,"I agree with you, btw.

Tor - can you think of any alternative ways?

I wonder if the JB would be willing to clean it up so that Native.POINTER_SIZE and its side effects are performed via a different method than this ugly hack.",toxic,227,1
519,,519,560,6001,"Why on earth does a class called ""client logger"" have anything to do with packaging stuff and installing stuff on a device??

Friggin' autotest...",toxic,146,1
520,,520,309,3646,"Oh, I screwed this up when I took out not_darwin.  This is a case where we want one set of files for darwin, but a different set for both android and linux.",toxic,156,1
521,,521,545,3487,"no, but I also could find no way to get an array initialisation in to a parameter of a constructor that did not suck far worse",toxic,126,1
522,,522,528,4192,saving two letters makes this look ugly.  please just use BOARD_USER_PREFIX.,toxic,76,1
523,,523,342,3722,"On second thought, adding a factory for a single function seems a bit messy. I'm merging this back to startup_utils.sh.",toxic,119,1
524,,524,206,2707,"it's a bug that it doesn't error out when the generation fails though

this line should be:

 $(QUIET)$(SRC)/gen_syscalls.sh $@",healthy,127,0
525,,525,287,5630,Use some less silly variable name that is longer than 1 character and that matches some naming conventions ... aBitmap for example,healthy,130,0
526,,526,224,4344,"should this be myZipOutputStream.write(bytes), or does super end up calling write(int) for each byte or something?",healthy,114,0
527,,527,493,2733,"it's not that i was ignoring identity, it was that i forgot that people could pass in stupid stuff like non-functions",toxic,117,1
528,,528,57,2502,"IMHO, trailing whitespace should be eliminated.",healthy,47,0
529,,529,563,2122,I think this macro confuses more than it helps... token concatenation is pretty ugly.,toxic,85,1
530,,530,137,1423,"event_log should be eliminated by testlog, so let's do the migration now.",healthy,73,0
531,,531,21,1676,"hmm, because I'm idiot and forget it's automatically loaded...",healthy,62,0
532,,532,599,494,ALL_CHAPS_WITH_UNDERSCORES is ugly :),toxic,37,1
533,,533,242,3410,nit: use std::string() instead of raw empty strings.,healthy,52,0
534,,534,105,2935,"Lint is OK with this? Why did it choke on `*im = InlineMethod{opcode, flags, data};` in the original CL then, saying that the ';' after '}' is unnecessary!",healthy,155,0
535,,535,65,4849,These are incorrect for sklrvp and should probably be removed.,healthy,62,0
536,,536,304,6513,"Yuck, don't know how that slipped through. Thanks!",toxic,50,1
537,,537,252,4054,"Remove operator ?:, useless here.",healthy,33,0
538,,538,58,5088,"This is checking cur != NULL but there is free(cur) in the loop, does this work as expected?  Should it be checking next instead?",healthy,129,0
539,,539,506,4964,This comment is very silly. Consider revising or removing it.,toxic,61,1
